,ID,tweet,label
62,twi_train_00063,nea aka no nnyɛ i know paaa lol,negative
63,twi_train_00064,masa masa gyae ruff atalanta na asa ntiaa,negative
64,twi_train_00065,eeiii bla wo blɛ papa,negative
65,twi_train_00066,saara nso na wote ɔman nu mu na sɛ wodi ntoro gu ɔman no ho fi a wo yɛ ɔmanbɔ fuɔ,negative
66,twi_train_00067,wo maame ne twba,negative
67,twi_train_00068,ade yi ahye me awurade,negative
68,twi_train_00069,obaa na wode no toto nyame eeeii case nehu oo,negative
69,twi_train_00070,herh fa wo gyimie fri ha k,negative
70,twi_train_00071,masa yɛ stɛdi wɔ hɔ,negative
71,twi_train_00072,rasta de anka school fa wo ho bn reggae ne dancehall w h ooo nanso rasta se daabi bk school ,negative
72,twi_train_00073,wohunu ahoufe a wo gyimi da ,negative
73,twi_train_00074,wo ne wo crew no nyinaa mo y mmoa,negative
74,twi_train_00075,wuni sika nso wup tw mona mubl ,negative
75,twi_train_00076,sika nahye sika no ahye ,negative
76,twi_train_00077,adwaman ay wo sei ram eiiii,negative
77,twi_train_00078,eeii marketing yi dierr nfa oo,negative
78,twi_train_00079,hwɛ agorɔ wɔ wani so,negative
79,twi_train_00080,y wo s mada wafutuo tantan no y wo s mafa,negative
80,twi_train_00081,ohh papap jm mi dɔ wo paa nanso vaccine woe diɛ mingye ɛndɛ ɛngye ɔkyina apoootoɔɔ adɛn nti na ghana ni diɛ no fɔr no anhwihwɛ mu ɛnwie ansa adɛn nti nna yɛngyi yɛnho di kakraa mpo yei adɛn,negative
81,twi_train_00082,aane oo nana yabr ne cedi no,negative
82,twi_train_00083,anka wawu kwasia wuo y b sie wo kwasia sie,negative
83,twi_train_00084,afei deɛ atra me,negative
84,twi_train_00085,fire them paa milo no asa,negative
85,twi_train_00086,yaa pono dey insult kumasi musicians after beyonce wo ni kumasi fu ne y track,negative
86,twi_train_00087,efie ne fie me ntumi nfrimu ɔman no sɛi aa yɛn nyinaa yɛ ti mu ashi me aa ashi me aa ashi me aa nso me ntumi nfrimu independence became dependency,negative
87,twi_train_00088,blacko gyai gyimii no cos u belong to god not karishika ,negative
88,twi_train_00089,nyansa ni baako ho den kyn agyimifo charles taylor,negative
89,twi_train_00090,yɛte sika so nso ɛkom de yɛn hmmm talk is cheap indeed,negative
90,twi_train_00091,wo na woo blɛ,negative
91,twi_train_00092,nipa mu dwan bhy ma ynhw,negative
92,twi_train_00093,a whole dr na wagyimi sei ,negative
93,twi_train_00094,friday anopa vawulence hwɛ ne fɛ,negative
94,twi_train_00095,yɛn mmom na yɛblɛ eii,negative
95,twi_train_00096,cry more kwasiampanin ɛmpɛ adwuma bi nnyɛ den dey do follow back n errand boy give some gyimigyimj rasta,negative
96,twi_train_00097,na obiaaa wo yɛ oil and gas deɛ nka poodle puppies fa wo ho bɛn,negative
97,twi_train_00098,fa fri yn so ooo we dey want food,negative
98,twi_train_00099,wontuni nka nkwasiasem saa nkyer papa panyin tes me wate s kom de me a mpena no na mdi ong,negative
99,twi_train_00100,hmmm ɛyɛ asɛm oo bra,negative
100,twi_train_00101,mo de yesu christo saa na oman no asei,negative
101,twi_train_00102,adn wo na wuro dross no anaaa,negative
102,twi_train_00103,nsi omo yie da,negative
103,twi_train_00104,y twaso wae fa me si ha yi ara,negative
104,twi_train_00105,barcelona fan nso dierr anka champions league fa woho ben ,negative
105,twi_train_00106,oh ein boss sarkodie ankasa dey steal lines na fanbasedem di dem go love steal ghana ankasa mpo,negative
106,twi_train_00107,jordan jordan jordan ah woteetee me oo,negative
107,twi_train_00108,ken agyapong dze agyes nsem a no ho nhyiaa nkoaaa na ka boaa namu du,negative
108,twi_train_00109,ato me da ɔkwasea hwoa,negative
109,twi_train_00110,krom aye shi ooh aban tua salaries y,negative
110,twi_train_00111,kofi di asɛm bɛba,negative
111,twi_train_00112,masa masa fa wo gyimii k tchww,negative
112,twi_train_00113,kaly really for gyaigyimii na adoosoo,negative
113,twi_train_00114,your team lpool nu egu ooo liverpool ama sika nu ashi,negative
114,twi_train_00115,no gyimie dating nso de nka account logins fa hoo bn ,negative
115,twi_train_00116,bɛma di wo fie asem wani tra wani tɔnn aa wobɛ nya asem asem mpɛ nipa nipa na ɛpɛ ne ho asɛm shɛ wo dan mu nyɛ saa na wobɛ ka me aa wobɛ nya asem ,negative
116,twi_train_00117,wani bey wo ya,negative
117,twi_train_00118,nanso sika no hm,negative
118,twi_train_00119,adn na ebibifo mo mp nokr saa,negative
119,twi_train_00120,dwene wo team ho wo team no ayɛ sɛ ashaiman frefre kɔ bɔ,negative
120,twi_train_00121,forget this hypocrite nana toaso kum y nyinaa nafa oman nu ko adaka mu god will judge you,negative
121,twi_train_00122,oh gyae mes wa dawgi me,negative
122,twi_train_00123,fa wo gyimii kc,negative
123,twi_train_00124,timo werner akoa yi asa,negative
124,twi_train_00125,inses snap audio mese s sasabonsam no po y loose koraa po a bpick no this boy med nyankopn herhh,negative
125,twi_train_00126,bra enfa na gyae,negative
126,twi_train_00127,sika no de ahyie in advance ,negative
127,twi_train_00128,herh leipzig onyame betua mo ka paaa mmoa,negative
128,twi_train_00129,nkwasia keka ne kasa by hea nkoaaaaa,negative
129,twi_train_00130,obiaa yale wɔ app yi so ,negative
130,twi_train_00131,na yagyimi no err,negative
131,twi_train_00132,eeeiii so psg no win ,negative
132,twi_train_00133,ɛnnyɛ deɛ ehia ni,negative
133,twi_train_00134,wo team wei nti y nono,negative
134,twi_train_00135,mane aa wo se nkrumah,negative
135,twi_train_00136,bhim bhim national team mo ndi nokware mo b br saa,negative
136,twi_train_00137,den asem koraa ni akn bne bn nkoaa trouble dey sleep your man go wake am,negative
137,twi_train_00138,tein fo so nah den dem go come chop money too sika di aa and eating girls nkoaa,negative
138,twi_train_00139,if i sta dey gym a anka ago make nice paaa ooh but akwadwirolaziness ne gyimiefoolishnes nti hmm,negative
139,twi_train_00140,wonni nyansa baako mpo sei,negative
140,twi_train_00141,modeling saa na omo y gay ,negative
141,twi_train_00142,hei gyai nkurasisem nu na coachella noe be hit gyimiii u dey understand hit song u people di everyday biaaa na mu de gyimie nnu su nam mu saaaaa ,negative
142,twi_train_00143,nana ama pre dudu,negative
143,twi_train_00144,herh bu adeɛ wati small boy na wɔ ka foo saa no,negative
144,twi_train_00145,herrr this boy bi gyimi gyimi boy i swear he no dey show remorse seff eeeeeeii pride destroy am paaa oooo,negative
145,twi_train_00146,u dey run anka wobte wo sika fiaa s trumu nwii baako ,negative
146,twi_train_00147,ah herh vodafone nu them fool anaa,negative
147,twi_train_00148,like twene jonas said yɛ te krom ha nso gyimie nti nipa nni ahotɔ,negative
148,twi_train_00149,bayifoɔ ne ho yɛ ne dɛ,negative
149,twi_train_00150,he is stupid wobkum trom na woadware sasaduro de gyae ma onfa ne mosuo nk,negative
150,twi_train_00151,eiiiiiii hrrrrr woa shi anaaaa masa masa masa y ab kann ny,negative
151,twi_train_00152,sua nyansa wai na sesiaa woyɛ celeb,negative
152,twi_train_00153,makɔbre me moja ani atua me billslight no nso gyina so s kurasini ne heels,negative
153,twi_train_00154,na nsmq nso de nanka black stars fa mo ho bn,negative
154,twi_train_00155,wama me nsa si fm,negative
155,twi_train_00156,woy kwasia paaaaanka wobn me aa anka wobdi slaps ,negative
156,twi_train_00157,masa south africa no curse biaa wasa aa wasatsw asamoah gyan twene jonas abedi pele south africa,negative
157,twi_train_00158,wu diieerrr gyina hor dwaman honhom wu fie fuoo y wu aahh wo si mmrima p wu,negative
158,twi_train_00159,oh bɛrma ahye me tu me girl gyae me koraa me werɛ anho sei me nim nsa nom a nka ɛnɛ mɛboro forkn,negative
159,twi_train_00160,masa masay booshit na girl ye re keka ye oo,negative
160,twi_train_00161,nti vodafone fo k adwuma koraa k y den network basbasa bi sei,negative
161,twi_train_00162,here too ei arsenal a buei aha nso a booboooo ,negative
162,twi_train_00163,gidigidi no nyinaaa y dede ,negative
163,twi_train_00164,fa wo gemiii ko,negative
164,twi_train_00165,nkwasiansem saa na ade asa,negative
165,twi_train_00166,sɛ wagyimi ne kwasia,negative
166,twi_train_00167,no sugarcoat am nana wo maame ye bayifuo ardee ,negative
167,twi_train_00168,ahnnn eiii so me de ,negative
168,twi_train_00169,nyame b tua mo nyinaaa ka s de mo ndwuma te,negative
169,twi_train_00170,this kantrɛ ankasa nu ɛyɛ joke ,negative
170,twi_train_00171,menkasa wae mekoraa relationship afono me ate mani so ,negative
171,twi_train_00172,bibini wa gyimie saa wcka kyer broni koraa wcn gye di,negative
172,twi_train_00173,ana de armas man wtf,negative
173,twi_train_00174,akosua nhyira you mess me up,negative
174,twi_train_00175,ka wo deɛ bridge no abu agum,negative
175,twi_train_00176,fa wo gyimii kɔ,negative
176,twi_train_00177,by wednesday na peter atwa obi aso na thursday nso judas agye sika week wei by bloody,negative
177,twi_train_00178,akoa yɛ guy guysee walkings bi,negative
178,twi_train_00179,me yɛ kwasia sɛ wo maame aboa bi ba te sɛ wo,negative
179,twi_train_00180,me dɔ hruuuuu sɛ girl wei yɛ spec abowa nyame nsa anu yɛ fɛ,negative
180,twi_train_00181,madam wei paaaaay s aponkye bini aah gu milk mu,negative
181,twi_train_00182,tugyimi fans adwuma aba oooo,negative
182,twi_train_00183,nti ne koraa koraa ne sɛn wana forefathers dema sufferings too u want profit from it ahhh na nti wo ankasa what u dey look for,negative
183,twi_train_00184,wo y panin bme paaa,negative
184,twi_train_00185,de bryne be eye ared paaaa,negative
185,twi_train_00186,massa gyae gyae na enfa,negative
186,twi_train_00187,sika no ashe ka aba,negative
187,twi_train_00188,aden kuame eugene nu cy ninja gaiden anaa cos ei,negative
188,twi_train_00189,sika no ahye sika no ahye,negative
189,twi_train_00190,ah na sark no wagyimi anaa,negative
190,twi_train_00191,charlie wo kraa adn aa hoh,negative
191,twi_train_00192,nti bɔne bɛn paaaa onua,negative
192,twi_train_00193,obiaa y good sterling p na wasa,negative
193,twi_train_00194,na underground aiste nsu anka brezz fa neho bn,negative
194,twi_train_00195,buy wig na ti ti fa tari h,negative
195,twi_train_00196,dear santa ɛkyena na yɛɛwo agyenkwa no nanso buronya dua mpo menni bi na wode presents agu aseɛ ama me im so sad,negative
196,twi_train_00197,significant other fuo nyinaaa tri so ,negative
197,twi_train_00198,tema mayor no be ghanaian woka ho bi na fuel prices k soro,negative
198,twi_train_00199,phone na watwa no tataatan saa no,negative
199,twi_train_00200,sika sem nti hmmm,negative
200,twi_train_00201,hwɛ gyimifo bi nso when i write twi you guys dont reply you cant even write your own language ɔdabɔ nua wo yɛ okisi wɔfaase wai wo deɛ di makyi mɛ keka nsɛm akyerɛ wo,negative
201,twi_train_00202,ali di nanka date rush fa wo ho bn wo di y aponkyi ni odwan,negative
202,twi_train_00203,theres nothing like clean or diy money sika biaa yɛ sika hwɛ ɔmo gyimie bi,negative
203,twi_train_00204,to wit ɔkwasia nɛ ka sɛ yɛ de me yɔnko na yɛ ne me,negative
204,twi_train_00205,kwasia club baako nso nie ,negative
205,twi_train_00206,fa wo kwasiaa kor,negative
206,twi_train_00207,mo ngyimi y a anka wei nso y news,negative
207,twi_train_00208,arh na gani wie paaa herrr na wie jon ben na womu me num saaaa na bo am wope ahh do all year mi num ,negative
208,twi_train_00209,gyae gyimie na p phone papa,negative
209,twi_train_00210,bla gyai na ɛbɛjwiri,negative
210,twi_train_00211,madam madam madam gyaiii saa wai,negative
211,twi_train_00212,y de beef noh de sweet erh,negative
212,twi_train_00213,my head no nice koraa,negative
213,twi_train_00214,heeeeeeeeer bibini yɛ wicked roff,negative
214,twi_train_00215,suppoers nso fooo by hea kasa nkoaa,negative
215,twi_train_00216,champion ade no atete ankasa ɛnyɛ kakra asɛm biaa,negative
216,twi_train_00217,bibini agyimi aaa ma yti suit ni tie yanti hwee biem,negative
217,twi_train_00218,odoi no celebrate sef some apapu bi anka he do suiii siiaa ,negative
218,twi_train_00219,nurse nii a cy bayifo a yde no ato night shift nti saa no cby dn atu,negative
219,twi_train_00220,wo din ne wo honam s wodi ohia na ka nsm hunuohia ye forkin ampa,negative
220,twi_train_00221,prepaid nti woda awia aa won s fan,negative
221,twi_train_00222,s eny nsem bi a anka ka nokware s chelsea nso y team mpo anaa mu sore a dede hunu nkoaa ene mun ,negative
222,twi_train_00223,oh ka bi ka ho erh he be jon pass,negative
223,twi_train_00224,man utd nyame b tua mu ka paaaaaaaaaa,negative
224,twi_train_00225,na bibini bydn wo wiase,negative
225,twi_train_00226,nana di sika no so na wowu aa bank foc bfa,negative
226,twi_train_00227,eric zetp nsu dierr anka fa wo ho bn ,negative
227,twi_train_00228,i no dey barb wei bookmark bn na w mu amanfour agyimi oooo,negative
228,twi_train_00229,mo de gyimi sei aaa sei aa na ymbr saa sack that fraud ,negative
229,twi_train_00230,suro nyimpa atse wayoosi wfr no beyie ba obiara nnhu no w krom ha oo odur enyimbir aaa y hen w sunsum musnap audiosgt,negative
230,twi_train_00231,dem de vex me fokn,negative
231,twi_train_00232,nisuo nkoaa na me su ooooo daa k daa k daa,negative
232,twi_train_00233,asw wagyimie oooo eeiiii meym mpo ashi me snaa ebi didi bi akyi eeiii kweku picaso,negative
233,twi_train_00234,kwasia yɛnkankyerɛ wo ansa ,negative
234,twi_train_00235,wode wo se coma mpo ,negative
235,twi_train_00236,ckaa s but naa ne mehuu s gyimii naa,negative
236,twi_train_00237,ei enti valentine nu ynka ho bi ,negative
237,twi_train_00238,gyimie nkoaa aka mo,negative
238,twi_train_00239,mariano diaz no oy kwasia anaa,negative
239,twi_train_00240,mo nam hollywood na mo yɛ photoshoot mmoa,negative
240,twi_train_00241,masa masa henderson no wasa ooo eiii,negative
241,twi_train_00242,wotweaaa tomorrow koraa wcn ka,negative
242,twi_train_00243,use ur father picture as lock screen na wagyimi koraaa dodo ,negative
243,twi_train_00244,adɛn wone mai no wɔ personal issues anaa beef no asɛ tinapa eiii kwabena sarfo kantanka de asɛm bɛba oo,negative
244,twi_train_00245,masa masa leave me alone lol ibi me p adey suppo utd,negative
245,twi_train_00246,see head akoa wei ti so papa ne ti kakra se global warming,negative
246,twi_train_00247, mooooore anaaa wose me ti tes kwadu ,negative
247,twi_train_00248,etua woyonko ho aa etua dua mu healess leaders nkooaaaa,negative
248,twi_train_00249,s nyame antua nppfour ka koraa anka na onni h,negative
249,twi_train_00250,akoa yi anim nɛ suu enye fɛ koraa ah,negative
250,twi_train_00251,shatta movement sanso de omo gyimiii kasa no aba the fake is the news mmoaa,negative
251,twi_train_00252,na houseofficer deɛ utag fa wo ho bɛn unless ,negative
252,twi_train_00253,ei sake of block i block nard dem remove me eii koti y aboa oo ,negative
253,twi_train_00254,focus na gyaigyem na b bra,negative
254,twi_train_00255,herh wo gyimmie anaaaa,negative
255,twi_train_00256,so griezmann was gonna miss that eii ɛden oo yɛɛblɛ ankasa,negative
256,twi_train_00257,everyday u dey tweet ashawo season ashawo season nso wogye sika firi wo maame hc na to collectionjon boy,negative
257,twi_train_00258,eeeiii wo di asem bba ooo ,negative
258,twi_train_00259,yes we know ashawo nkoaa na aka wo,negative
259,twi_train_00260,saa na ay dn aahh smh ,negative
260,twi_train_00261,wodea wo wano p asem papa,negative
261,twi_train_00262,wei nso monkor ka nkwasiasem,negative
262,twi_train_00263,opayin gyae kasa kakra wai na ɛyɛ ayɛ anasesɛm toɔ dodo,negative
263,twi_train_00264,wudini sei na mo se rip,negative
264,twi_train_00265,etua woyonko ho aa etua dua mu healess leaders nkooaaaa,negative
265,twi_train_00266,masa nti this be the song tswww noise pollution nkoaaa ,negative
266,twi_train_00267,wat car papa ama driver a wabn lol wo nantee y koraa anka wadu,negative
267,twi_train_00268,ka aba fie sika no ahye ,negative
268,twi_train_00269,this match dea ewuradze boa yɛn wai enya saa dea la wu ooo lawu ,negative
269,twi_train_00270,hwan nso na ablocki me w suro h no,negative
270,twi_train_00271,yetse sika so nnso akom di yen the most wicked vibe,negative
271,twi_train_00272,herh rockstar gyae gyimie nu wai seb wele kontomire too dey kanye west song inside arh,negative
272,twi_train_00273,will smith yɛ me ba anka bu a mɛ bu nu nerr,negative
273,twi_train_00274,adwaman nti wo nni ahotɔ ,negative
274,twi_train_00275,ɛnkwadaa wei deɛ anka omodeɛ ne do switch ne nakeyaat na send me nudes ne touch it ɛfa wo ho bɛn,negative
275,twi_train_00276,herr gyae gyimie no na its early morning aaaah ma num koaraa atɔ,negative
276,twi_train_00277,wonni vision baako sei,negative
277,twi_train_00278,eeeiii y u bore so,negative
278,twi_train_00279,wonni nyansa baako mpo sei,negative
279,twi_train_00280,ah na girl nu wagyimi anaa,negative
280,twi_train_00281, ne mo nn wo p aboa na wanya no aa,negative
281,twi_train_00282,sika nti kwasia gyimie be y chairman,negative
282,twi_train_00283,vodafone ne papa nu s other networks nu di jon fuo nkoaa ,negative
283,twi_train_00284,hye gu wai na oman no mu ay den aa wosee yn mmdi wo dwa ,negative
284,twi_train_00285,woankasa wagyimi nti i wont mind u sia barima gyimifo tese woi dont hav to mind u,negative
285,twi_train_00286,baako suro ayigbe mafia anaa,negative
286,twi_train_00287,gay man de anka messi ne barcelana fawu hu bn,negative
287,twi_train_00288,makɔbre me moja ani atua me billslight no nso gyina so s kurasini ne heels,negative
288,twi_train_00289,te amo kinda difficult lol ,negative
289,twi_train_00290,accra fo ne aho yaa siato,negative
290,twi_train_00291,obaa na wode no toto nyame eeeii case nehu oo,negative
291,twi_train_00292,algeria mmoa double chance kk u spoiled my longbet nkwaseafo nyame na atua mo ka agyimifo,negative
292,twi_train_00293,jimifuor baako nso nie,negative
293,twi_train_00294,kofi way yawa oh wo team no ay beans,negative
294,twi_train_00295,wu ankasa wu yɛ bayifoɔ bibiaa nyɛ wu fɛ,negative
295,twi_train_00296,sika nni wo botom a wo ti te sɛ dwan ti,negative
296,twi_train_00297,wo ti pafoo s form nii chop box,negative
297,twi_train_00298,wo ho sɛ deɛ yatwe wonsono afa wo yɛm wate jeansman,negative
298,twi_train_00299,if this proverb was human adwene bne ba nipa ti mu a na ne nyansa so ate nka is,negative
299,twi_train_00300,sika ho ayshi nti weed yn passi,negative
300,twi_train_00301,aniwuo aka nnipa bebree ,negative
301,twi_train_00302,saa akoa no wagyimi tu,negative
302,twi_train_00303, me bo efu oo,negative
303,twi_train_00304,wo nim nyansa nti its far fetched for u,negative
304,twi_train_00305,lols na i be macho ooo oh hmm,negative
305,twi_train_00306,wonni sika nso dabiaa wo wc bundleahiafoc mma ne magic ,negative
306,twi_train_00307,gyimii saaa ne otan hunu nkoann,negative
307,twi_train_00308,asem bn kraaaaa nie oh ama ghana,negative
308,twi_train_00309,afei koraa deɛ atra me,negative
309,twi_train_00310,s wo maame di konko na tua hor aboa ba pii,negative
310,twi_train_00311,grasshopper mpo na edey bore me kingdomphylum ne de ekeka hoo,negative
311,twi_train_00312,wo de jimie players nkoaaa ,negative
312,twi_train_00313,ei nti africa bɛ yɛ yie na this way hmm sɛneɛ yaso ayɛ shi yi nabɛdiɛkyire bawumiaecons lecturer bɛtumi akyerɛ amarketifoɔ ama yɛn nsa akɔ yɛn ano ɛnyɛ saa yɛbɛ sensen ama ɔmo blue no ɛso mba mfasoɔ yie yie yie puie ,negative
313,twi_train_00314,aden na wohw nyame anim twa ntr saa,negative
314,twi_train_00315,eeiii krɔnoo mu flawless victory,negative
315,twi_train_00316,jack too wey nonsense dis wa titi mi followers nu su sɛy huuaaaah,negative
316,twi_train_00317,y b kor nsu na sh togo jeans ne getafe jersey mtchweeeee,negative
317,twi_train_00318,ahhh admin wei wagyimi anaa,negative
318,twi_train_00319,ei wo ne gyimie ,negative
319,twi_train_00320,mo nti brofo nti mose spanish ,negative
320,twi_train_00321,ashawofo na di valentine,negative
321,twi_train_00322,aden woakum obi anaa,negative
322,twi_train_00323,eii dis tym woy baifoc anaa ,negative
323,twi_train_00324,nyame betua wo ka siaaaa ,negative
324,twi_train_00325,lol obiaa wosom nyame na wo kasa tantan saa no aw mb,negative
325,twi_train_00326,wagyimi anaa militao ni alaba kwraa gyi sen,negative
326,twi_train_00327,bella nso na no y kate kate papa ,negative
327,twi_train_00328,u claim theres no money but delegates are receiving each yti sika so na y bl yasore afri sika noso mu kyiky basa basabasa ,negative
328,twi_train_00329,gyae nsmhunu n fa wo bad luck k ,negative
329,twi_train_00330,na chilwell no wagyimi anaa,negative
330,twi_train_00331,ghanaian gyals ne gyimii hw din bi s lee min hoo,negative
331,twi_train_00332,hw nea cckyer ne ne nufu nketewa bi mtchew,negative
332,twi_train_00333,ahbarcelona paaammoa nni sikananso wcp top players,negative
333,twi_train_00334,gyama wɔ bɔ dam,negative
334,twi_train_00335,eii bikini nso yde hy underwear ama de ly bn nso nie,negative
335,twi_train_00336,yte sika so nanso km di yen yte mmaa ho nanso tw km di yen ,negative
336,twi_train_00337,nice guy wo brofo basaa yka s sua ade a wodwene s yreya wo,negative
337,twi_train_00338,wasa wasa wasa boss ne ti awu paaaaa,negative
338,twi_train_00339,suro nipa mmarima bi nso ny,negative
339,twi_train_00340,wo dier wo gyimii nu ,negative
340,twi_train_00341,fa wo tro sorehc saaa na mo nim naaa daaa nkoaa mctwwe,negative
341,twi_train_00342,pele u wan disgrace me keke eii,negative
342,twi_train_00343,real nigga paa na adwuma adi me sei,negative
343,twi_train_00344, minute biaa na trumu trumu fuo news nso nam mueii me de adey move to mars oo cos eah ha de nsem sisi,negative
344,twi_train_00345,adwene nay adwuma ah body nu br,negative
345,twi_train_00346,journalist albe maka ahh maka wontumi nkyere me hweee,negative
346,twi_train_00347,enti waa de wo y nti y,negative
347,twi_train_00348,nti na information minister wonso wo wc ha no ,negative
348,twi_train_00349,ahiafoɔ ni nkwasia suggestions diɛ obi sika nanso wu kyere nu diɛ ɔnfa nyɛ,negative
349,twi_train_00350,philip dier ong ne huŋ y me hiŋ tu,negative
350,twi_train_00351,you baarb tiwuii ne ahantan,negative
351,twi_train_00352,wadwen soa a nnfa nhy sam george wai gtfo na wagyimi dodo,negative
352,twi_train_00353,co ask and nyansa baako se nni mu,negative
353,twi_train_00354,gyimii ne ta nkoaa,negative
354,twi_train_00355,tsatsu tsikata is the law buh min biaaaa dismissal of his case nam mu hes the law now nu atɔ nsuom ,negative
355,twi_train_00356,na wo woho bi,negative
356,twi_train_00357,wo yale oooo eiiii ,negative
357,twi_train_00358,min hu so koraa oh,negative
358,twi_train_00359,lmao wa ha me paa ,negative
359,twi_train_00360,nti wodi brofo nu na nkyer hwee ma wo ok,negative
360,twi_train_00361,s gyimie paa nie nyansa baako p mpo sei nni wo tri mu,negative
361,twi_train_00362,wote ejisu pe light masa fa won dede da na ahodwonhyiaeso nyinaa aye sum ,negative
362,twi_train_00363,pochetino nso dierr nanka trophy fa wo ho ben,negative
363,twi_train_00364,omar sterling en rap saf we dey understand na obibinii apuu ,negative
364,twi_train_00365,ne brfo kraa ny me d ,negative
365,twi_train_00366,nanim kasii ne bone straight hmm,negative
366,twi_train_00367,hwe wo kc ma protest ,negative
367,twi_train_00368,mo na moo bl oo ,negative
368,twi_train_00369,drama king award ma fre ama akoa no tu,negative
369,twi_train_00370,mo na mo bl ooh ,negative
370,twi_train_00371,wu y wu hu bi,negative
371,twi_train_00372,gyae gyimie no na sore,negative
