,ID,tweet,label
93,dz_train_00094, الله يباركnفيمن راه يأثر؟nماكاش حد اسمع بيه غير انتوما,negative
94,dz_train_00095, ههههه وأنت مثلا علاه جاتك في جنابك جبدتكم؟ هدرت عليكم؟ قلت نتوما ؟nحنا نديرو طوابير… ,negative
95,dz_train_00096, هههه حقيقتنا الجزائريين nماكاش تحلاب,negative
96,dz_train_00097, حنا عندنا السي برك احة ماكاش و الدليل كي الواحد يروح للبحر يلقى غير سي فلان و سي فلان هههههه… ,negative
97,dz_train_00098, ماكاش تعليق ترد فيه على الكنديبن يا منزوع الإرادة عديم الشرف,negative
98,dz_train_00099,في دزاير ماكاش تخطيط للمستقبل، نوض من رقاد شوف الأمور وين راهي رايحة وتبعها,negative
99,dz_train_00100, والو مارشاريار ماكاش زدمتي تكملي هههه,negative
100,dz_train_00101, وتبقي الصور عبرة للاجيال القادمة دل كهذا ماكاش ,negative
101,dz_train_00102,و ماكاش التريسيتي ,negative
102,dz_train_00103, ماسمعتش بيها ، وين راحت ، و دوك شكون يحكي بإسم الاخرار nيسما خلاص ماكاش نضال تويتري؟,negative
103,dz_train_00104, شفت ثلث حلقات ماعجبونيش الكوبلز، ماكاش chemistry بيناتهم، البطل لي نورماملو متنمر كي يزعف يولي كيوت ت… ,negative
104,dz_train_00105, ههههه ماكاش منها القافلة تسير والكلاب تنبح لازم تنزل وتعطيهم طريحة هههه,negative
105,dz_train_00106, على الاقل يعبرو و يتواصلو ماكاش إعاقة سلوكية,negative
106,dz_train_00107,حاب نسأل النساء سؤال حنا ليجان بربي ان شاء الله واحد مايقعد ونكملوها فالضفة الاخرى و لبلاد راي ليكم وريونا برك كيفا… ,negative
107,dz_train_00108, ماكاش مبهدلين قدكم نهاركم كامل نباح ف نباح,negative
108,dz_train_00109, لي خلقو خلق مليار بنادم وحدوخر nالدنيا ما توقف على حتا واحد nnلي يضحي بروحو تطفر غير فيه هادا وش شفت ماكا… ,negative
109,dz_train_00110, ماكاش لي ما علابالوش بلي نتي عاقلةحقا كاين وحدة حابة تدابز واش رايك نروحو نعطوها طريحة,negative
110,dz_train_00111, الارقام هاذو ماكاش منها راني نسيي ماكاش,negative
111,dz_train_00112,ماكاش خيانة قد الخيانة تاع كي صحابك يحولوا للبحر و مايحلبوكش ,negative
112,dz_train_00113, كي ماكاش بنات الفاميلية نقولولهم كي يجو يخطبو خياتكم قولو نفس الشيء,negative
113,dz_train_00114, ماكاش كيفاه نراطيه ماتش مرة في أشهر بالاك يخلاص بتبهديلة تاني ,negative
114,dz_train_00115, اسمحيلي بصح ماكاش لازم تحليلهم الدصارة تع الفايسبوك الا سحقو كاش حاجة يقولوهالك فالقسم,negative
115,dz_train_00116,كيفاش نتوما تحطو حياتكم و ڤع واش ديرو من صباح لعشية اومبعد ناس كي يبداو يحلو ف قاعهم تقولو علاش nkeep it privet… ,negative
116,dz_train_00117, الحب ماكاش كامل ديجا هي مجرد فكرة يجيبو بيها الوقت بيكم,negative
117,dz_train_00118, وين راهم المسؤولين ؟ ماكاش الي يضرب عليهم غير الي يضرب فيهم على بيها قعدنا في الحضيض,negative
118,dz_train_00119, ياودي واش دخلك ؟؟ وعلاش تقف معاها نتايا,negative
119,dz_train_00120, وعلاش متزوجاته ع خاطر عضلاته ؟ طبيعي تنسجم مع الاحداث المتغيرة,negative
120,dz_train_00121, وانت والسيد اللي أعدت تغريدته غايضكم الحال كي الناس راهي فرحانة وعلاش؟؟ ربنا هي ثاني بسبب الفر… ,negative
121,dz_train_00122,ونرجع للسؤال العويص الي معندوش حل nوعلاش الليفربولي ميناقش في الكرة او باصح ميقدرش يناقشك في الكرة؟ nوالله ص… ,negative
122,dz_train_00123, وعلاش راكي مقلقا,negative
123,dz_train_00124,بقاو فيا غير هاذوك للي غشوا ف الإمتحانات الباكالوريا وحبسوهم ف لحباسات قد تصل مدة السجن إلى خمس سنوات وعلاش زعمة ما… ,negative
124,dz_train_00125,وعلاش نحبو ، وحنا حا نتفارقو,negative
125,dz_train_00126, وعلاش تحكي معه من الاول اصلا,negative
126,dz_train_00127, وعلاش طيح غول,negative
127,dz_train_00128,الضرسة حيدتها وعلاش الحراق باقي فضرسة الي حداها ,negative
128,dz_train_00129, وعلاش عندهم رجال ؟,negative
129,dz_train_00130, وعلاش الغش؟,negative
130,dz_train_00131, وعلاش احنا ملائكة ؟ حتى احنا نسب فيهم ,negative
131,dz_train_00132, كلامك فيه تناقض وعلاش تدعي ؟,negative
132,dz_train_00133, وعلاش مايروحوش يديروها وين كاين زطايلية و لي فوايو ؟,negative
133,dz_train_00134, وعلاش تفضحي فينا,negative
134,dz_train_00135, وعلاش راك لابس هذي لبسة ؟مزال مادرتش التاويل ؟ واش شريت؟nربي يهدي ما خلق nnمنقول,negative
135,dz_train_00136,من علامات قلة التربـية و الادب n شحال تخلص؟ مزال مجبتيش ذراري ؟؟واشبيك قاعد عازب ولا قاعدة عازبة؟ واش بيك شينت… ,negative
136,dz_train_00137, وعلاش الي يمشي لل بحر يلم وسخو وراه ولي في شارع ميلوحش وسخو وعلاش يلزم فما شكون ينظف وراه؟,negative
137,dz_train_00138,نتي نجمة فالسماء ضاوية وقلوب الناس ناسيةnيشمعة وعلاش طافية,negative
138,dz_train_00139, الحمدلله كي فقتي روحك هبلتي مرحبا بيك في مستشفى المجانين ,negative
139,dz_train_00140, هذا يوم كانت العاصمة عاصمة و قبل ما يدخلها أمثال أنس تينا الذي بقي بعقلية الدشرة المعقدة رغم أنه ولد في العاصمة …,negative
140,dz_train_00141, ياو احشم يا اكبر قهوي,negative
141,dz_train_00142, وهل من يقطن العاصمة كلهم ابناء العاصمةnالاغلبية دخلوا من دشرةnواستقروا بهاnاذا كلمة قهوي معناها kavi… ,negative
142,dz_train_00143,نيتشه ديفوا يبانلي قهوي شوية,negative
143,dz_train_00144,قولي لون عيونك قهوي من الاول nموش لما انجي في الشمس لونهمnعسلي,negative
144,dz_train_00145,استغرب من المستوى المتدني لوصلنا ليه لدرجة انو الناس قاعدة تتناقش و لي ينتاقد و لي يدافع على واحد اسمو انس تينا و ك… ,negative
145,dz_train_00146, اخي مصطلح قهوي لا يريد به سكان الارياف هو مصطلح للناس اللي قليلة الأدب العراية و رانا نتلاقاو بيهم كل… ,negative
146,dz_train_00147, ألفاظ تدل علي أنك قهوي في تفكيرك لو كنت ولد لبلاد عيب تكتب هاذ لكلام لبنت بلادك ,negative
147,dz_train_00148, قهوي ؟ علابالك بلي الناس كي تقول القهويين تقصد القبايل ؟nياخي بني عداس يازح,negative
148,dz_train_00149, يخيا اهم شى لونه قهوي,negative
149,dz_train_00150,قهوي مشتفة من kavi اي قبايلي نتاع الجبل سموا بها عند نزوحهم للعاصمة لاعلاقة للون البشرة,negative
150,dz_train_00151,كما قلنا سابقا كلمة قهوي لم تأتي من فراغ بل هي مشروع لعزل الأغلبية على الساحة و فرض أفكار تاجمعت عليهم قصرا و الا… ,negative
151,dz_train_00152, بصفتك صحفي ربما لا تنزل الى هذا المستوى واحد من الناس هاته الكلمة ليست فيها شائبة ونية مقعمزة إلا من… ,negative
152,dz_train_00153, هذا التافه لا يدري اصلا معنى كلمة قهوي، من هذا المنبر و لي عندو عرف مع هذا التافه ماذا بينا يفهمه ا… ,negative
153,dz_train_00154, عندنا حساسية من الجميع من جيراننا البربر ومن اخواننا العرب ومن الافارقة وغاساما وكاننا شعب اغلبه قهوي ,negative
154,dz_train_00155, لازم نخترع لهم كاش مصطلح مضاد يبقالهم سبة آخر الدهر؛ يعني كل أسمر قهوي,negative
155,dz_train_00156, مسؤول قهوي ,negative
156,dz_train_00157,عادة سيئة ظهرت في هذا الصيف يروح لبحر يصورو ناس و ممبعد يدخل للتيك توك يحطو و يقول عليه قهوي باش يضحك الناس ,negative
157,dz_train_00158, متفقين على القهويين بصح ثاني صاحب الفيديو قهوي في كلش,negative
158,dz_train_00159, قهوي احسن من الروز,negative
159,dz_train_00160, كلمة عنصربةnوكل لي راه يتفلسف بش يلقى تبريرات قهوي,negative
160,dz_train_00161, لا مكانش منها قع، قتلك فيها مظلومية زايدة بركnدور فاليوتوب تلقاهم كامل يمعنيو قهوي على صاحب السلوك السيء,negative
161,dz_train_00162, طعمووك و طلقوك كي الهايشة nروح سب روح اطلڨ لخنز تاع فمكnم… ,negative
162,dz_train_00163,تختلف عقليات هنا حسب المنطقة والسن يعني ماشي كي تختلف مع عبد تقول عليه قهوي وكعبة وتحس روحك هارب عليه ونتا مزالك في عالم ثالث,negative
163,dz_train_00164,كي يشوفو ماتريكيل ليبي يرحبو بيه و يفرحو بيه … بصح كي يشوفو ماتريكول من مدن داخلية يتشارو عليه بلي قهوي,negative
164,dz_train_00165, يخرجو عليك ، انتا شباب ماشي كيما انا قهوي ,negative
165,dz_train_00166, طبعا لسنا إخوة لا بالعرق ولا بالشكل ولا بالخريطة شاج… ,negative
166,dz_train_00167, وشعبك وقتاش توقف معاه كيما راك واقف مع توتس وفلسطين,negative
167,dz_train_00168, واللهي نحب نعرف وقتاش نوصلو انفكرو كيف البلدان الي تحترم نفسها امعادش نوصفو كل راي مختلف بالمرتزق والخا… ,negative
168,dz_train_00169,جامي نصحني واحد و تأثرت دايما يكون تركيد تاعي وقتاش يبلع فمو,negative
169,dz_train_00170, ياخي هذا مات وقتاش رجع من القامارn,negative
170,dz_train_00171, السبان معاهم أما وقتاش عرفو يتناقشو,negative
171,dz_train_00172, مسكينة عروستي ،واقيل راهي تخمم وقتاش عرسها,negative
172,dz_train_00173, وقتاش قالها هاذي خويا هاذي قديمة اضن الان راه بين الموت و الحياة,negative
173,dz_train_00174, و هذا وقتاش نطق؟؟؟,negative
174,dz_train_00175,لما تمشي لسوق الفريب وتركن سيارتك الحقيرة بجنب سيارة فخمة اخر طراز تابعة لوزارة مانحبش نسميها nتقول علاش قلة الذو… ,negative
175,dz_train_00176, وقتاش باش يبداو يخرجوا يشلطوا في رواحهم؟؟,negative
176,dz_train_00177, شفتي كفاه nتعرفي هاذي اللي نحكيلك عليها وقتاش اكتشفت زواجه السري يوم اتوفى والدها ماننساش يومها وا… ,negative
177,dz_train_00178, للأسف شديد كاين لي ميعرفوش وقتاش تبدأ سنة الهجرية,negative
178,dz_train_00179, مزال مفهمتش وعلاه تسالني متين الفوقتاش ديتها عليك,negative
179,dz_train_00180, واييه ولكن شوف وقتاش جاو ملي هاد الكسول… ,negative
180,dz_train_00181, واحد المتاحف في تطان ما عرفت وقتاش كيحلوهم مشيت ليهم لقيتهم سادين,negative
181,dz_train_00182, علاش وقتاش دخلت للحبس من أصله nصرااحة اسحاق بقی حل واحد وهو تغيير الشّعب ,negative
182,dz_train_00183, وقتاش شفت واحد يشيان في الحبس يا بوقوقو ، ماكلة و رقاد,negative
183,dz_train_00184, عاملة روحك ذكية بالله اسكت من وقتاش في استفتاء ولا دولة تنجم,negative
184,dz_train_00185,شمعنتها انت ول حالةnكيفاش تنجم تبرر انسان شد ظفلة بسيف عليها و احسبها كيما frigidaire ولا gaz nوقتاش نتعلمو و… ,negative
185,dz_train_00186,ميشفاش العبد وقتاش ناض,negative
186,dz_train_00187, nوقتاش تفتحوا استيراد السيارات غبنتونا وين رانا عايشين واش هادا ولينا ندوروا بتاع عام دقيوس والنار… ,negative
187,dz_train_00188,ونستنى فيك يالعمر وقتاش تجي ؟ ,negative
188,dz_train_00189, التعب يسبب الهبال nراح تقولو علاش انتي من وقتاش كنتي بعقلك؟؟ n,negative
189,dz_train_00190,مجتمع لا يقبل الاختلاف️بالسيف يحبونا طوابع سكر nوقتاش نفهم أن لا أحد يملك الحقيقة المطلقة nوأنها غير موجودة أصلا,negative
190,dz_train_00191,انا ماسمعتش ان المواطنين قاعدين يساهم في اطفاء الحرايقnمهمة رجال الاطفاء والجيش اش مدخلنا نحن ؟nعقلية اللي يلقى… ,negative
191,dz_train_00192, من وقتاش عندو الاخبار هادا باغي يثير الجدل و يجمع تعليقات و اعجابات,negative
192,dz_train_00193, وايييييه ما عرفتش وقتاش يوليو عندنا الاشخاص المناسبين في الاماكن المناسبة فبلاصة هاد الهواة,negative
193,dz_train_00194, تصور يقلك اش عاملة فيك السخانة وطول يقلك وقتاش نفرحو بيك انا نلكمه طول,negative
194,dz_train_00195, علاه وقتاش مات ,negative
195,dz_train_00196, هذا رايك و انت حر فيه بطبيعة nو مانيش مستغرباااا من رايك ياخي انت من وقتاش تعجبك حاجة nاصلا انت د… ,negative
196,dz_train_00197, وقتاش نشوفوووووو هذو الملاعب ولا غير تتحدثون عنهم,negative
197,dz_train_00198, و انت كي تقطع طريق كاش واحد دار فيك مزية؟nكاين القانون يقولك وين تقطع وقتاش عندك الأولوية، ا… ,negative
198,dz_train_00199, الاتراااك يكرهووو العرب وقتاش تفهموها هادي,negative
199,dz_train_00200, وقتاش ؟nاه على العرض العسكري هههههه لا غير عاودها ذاك نهار كنت مقلقة,negative
200,dz_train_00201, هدوء متاع واد ساكت ما تعرفش وقتاش يفيض ,negative
201,dz_train_00202,حابة نعرف هاذو وينتا كان عندهم رأي و علاش ماسمعناش بأراءهم و وقتاش مثلو الشعب ؟؟؟؟ ,negative
202,dz_train_00203, وقتاش يفرج ربي و ينحي الشك لي بيا,negative
203,dz_train_00204, شريكه في الجريمة فاق ولو بصفة متأخرة وأنت وقتاش يا دغفة يا مدك ,negative
204,dz_train_00205,شريكه في الجريمة فاق ولو بصفة متأخرة وأنت وقتاش يا دغفة يا مدك ,negative
205,dz_train_00206, كي شغل راك تهدر على بابا ما علاباليش وش يدير البرا مي نهار طول و هو فالدار عساس وقتاش دخلنا و وق… ,negative
206,dz_train_00207, من وقتاشnنعرفها مجرد مزرعة لرعاة البقر,negative
207,dz_train_00208, مستفزين ،كي ناس الصحرا يشوفو كلامهم كيفاش ؟ وقتاش يتعلمو يحترمو ثقافات الاخرينوزيد جهلهم كبير ما علابا… ,negative
208,dz_train_00209, من وقتاش قطر عندها تاريخ في كرة القدم ,negative
209,dz_train_00210, مرحبا بيك كلبي,negative
210,dz_train_00211, كيفي اقسم بالله خاصة هذاك الي يكسر الباب بالطبطيب nيحسبك قاعدة عند الباب تستني وقتاش يطبطبnوالحديث قياس,negative
211,dz_train_00212, الدفاع الدفاع وقتاش نهاجمو ؟؟,negative
212,dz_train_00213, الشعب الجزائري نائم وقتاش يفيقوا,negative
213,dz_train_00214, هوما اي واحد يخمم بطريقة مغايرة يدخلوه في خانة الزندقةnانا مرة كتبت هنا استغفر الله العظيم ، جات وحدة… ,negative
214,dz_train_00215, والله شفت الفديو و قعدت نستنى فيك وقتاش تغرد يا شمايتية انا متشمت اكثر منك ,negative
215,dz_train_00216, وقتاش قالو لكلام هذا؟؟؟؟ لووووول,negative
216,dz_train_00217, ربحت حرية تعبير ؟ وقتاش ,negative
217,dz_train_00218,في مصطلح القهوي لي انا شخصيا جامي استعملتو راكم تتناقشو على المصطلح مش على الظاهرة nحنا وعلاش دايما نركزو مع… ,negative
218,dz_train_00219, وعلاش الزوج يلبس معاها الذهب كل ما ذكرته سابقا استعماله مشترك بينهم إلا الذهب ذهبها ,negative
219,dz_train_00220, وعلاش ماكانش توظيف يا عباد الله الشباب ضاع رانا بشهاداتنا و ماكانش خدمة علاه يا مسلمين علاه ا عباد الله,negative
220,dz_train_00221, عارفين ومعنداش شك فيك وعلاش العاقلة عندكم منسية,negative
221,dz_train_00222, وعلاش ذكري سيئة ؟ وعلاش حظك عطيب؟ وعلاش مخزنينها ذكري أصلا؟,negative
222,dz_train_00223, يبعثولك يحكو معاك ، يضحكو ويقولو معريفة خير، من بعد يعطوك بلوك nوالله حبيت نفهم علاش بعثتلي وعلاش بلو… ,negative
223,dz_train_00224, وعلاش الحوتة المفترسة اللي راهي معاه راح تخليه nهذي تأكله لي دقيقة,negative
224,dz_train_00225,وعلاش ياليل بليتيني بالتخمام ,negative
225,dz_train_00226,حنا مكنسواوس حنا كنس قبيح خصنا نديرو حملة نوقفو ها النية الزايدة نورو المشارقة كلهم أننا حبسنا الكرم والنية والضياف… ,negative
226,dz_train_00227, عشت تجربتك هاذي انا بعد ماتوفى بابا لافامي نتاع ماما دارو كراعهم عندنا عايشيين عندنا من بعد خرجتلهم للعيب ن… ,negative
227,dz_train_00228, هذي جياحة ، المسلم شاطر غير فىً المسلم ,negative
228,dz_train_00229, يبانو كيوت قدام الكيبوب جهلو نيشان وصلو حتى لدرجة الكفر,negative
229,dz_train_00230, استغفر الله جهلو نيشان,negative
230,dz_train_00231, قاع ماشي نيشان ,negative
231,dz_train_00232, جياحة يقولولها ,negative
232,dz_train_00233, نيشان بصح هذا العام مرڨوها,negative
233,dz_train_00234, بصح بزاف قاع كيما استغباء فهذا الشعب رجعونا اغبياء وذلونا نيشان,negative
234,dz_train_00235, ههههههههه لاحولة هههه نيشانnكيفاه كلشي فدار راجلي غير التسياق ولغسيل عندك,negative
235,dz_train_00236, تسير فيه كارثي انا وقعت معهم في موسم و مكانوش خدمين لي اورقي نيشان و كاين ناد… ,negative
236,dz_train_00237, جياحه اتخيلك معي واتمنى ان تكون جنبي ارتقوا شويه ياشكوبي الحرب العالمية الثالثه على الابواب,negative
237,dz_train_00238, تقدير لطافة الشخص يعتمد على شخصية الطرف الثاني nكاين لي مريض يشوفها جياحةnوكاين لي محروم يشوفها حبnوك… ,negative
238,dz_train_00239, جياحة وقلت تربية nربي يهدي,negative
239,dz_train_00240, اذا صح وش راهو يقول nوالله غير جياحة nنطلب من قطر ان تنزع مقعد دولة إسرائيل من الأمم المتحدة,negative
