,ID,tweet,label
28,am_train_00029,ብልፅግና ፓርቲ አዲስ ፓርቲ እንጂ የኢሕአዴግ ውህድ አይደለም ኦቦ በቀለ ገርባ ለ ኦ ኤም ኤን የሰጡት አስተያየት,negative
29,am_train_00030,በኛ አካል ይጣራል የንተ መደሰት እንድንጠራጠር አርጎናል,negative
30,am_train_00031,«ባሐሩን የምታደፈርስ መስሏት አሞራ አለማወቋ እና ለውንብዳናዋ ትልቅ ባህር ላይ ትሸናለች እንጂ የሷ ሽንት ትልቁን ባህር የማደፍረስ አቅም የለውም» አቦ ለማ መገርሳ በሰላም አሜሪካ ገብተዋል,negative
31,am_train_00032,ቱ በሉ የመራራ ፓርቲ በከበቡሽ ካልተዋጠ የመራራ ፓርቲ እንደ ልጥ መዋጡ ነው። ያኔ ኧረ ጀዌ ከበቡሽ ፓርቲዬን ዋጠው ቢለን መስሚያዬ ወይኔ መራራ ስሜ መራራ,negative
32,am_train_00033,አንተን እስከ ቤተሰቦችሁ ወደቃሌቲ ማረሚያ ቤት ያስገባህ,negative
33,am_train_00034,በጎች በሚዘረፉበት አገር አንፎጋገር,negative
34,am_train_00035,አይ ሳሙኤል በቃ የምትበላውን መፖሰት አስተማርክብን ጠርገው የሚበሉት መጡ,negative
35,am_train_00036,ይህ ሁሉ ለማያውቁ ሰወች እስልምና ይመስላቸዋል በጭራሽ የለውም። ይህ ሰይጣናዊ ዛር አለያም እንደ አዩ ጭፋ አታላይ ነው።,negative
36,am_train_00037,አሁን ያሉትም ያው ናቸው ባክህ ምን ተቀየረ፥ መሪው ያለውን አሜን እያለ የሚቀጥል ካድሬ ነው። መሪው ደግሞ ከእኔ በላይ አዋቂ የሚል ቱልቱላ ነው ,negative
37,am_train_00038,ባክሽ ፒፕሉ ሲያሽቋልጥ ነው ባለፈውሳምንት ፍትህ ለቀይ ቀለም እሲኪያስብል ቀይ ለብሶ ህዝቤ ሶሻል ሚዲያውን አጨናነቀው ደሞ አሁን ይሄ ምነው ሸዋ,negative
38,am_train_00039,ፍትህ በሌለበት ሀገር ደሞክራሲ አለ ማለት ህዝብን መዋሸት ነው፤ ኢትዮጵያ ውስጥ ከቀበሌ ሊቀመንበር እስከ ምንስቴር ያለው አመራር ቅናተኛና ቅመኛ ነው፤ ፍትህ ለስዳማ ምሁራን ወር ሙሉ ያለጥፋታቸው ለታሰሩት ,negative
39,am_train_00040,አብይ ይህን ደንባራ ሙታንታ ሳይታጠቅ አዲሳባ ከዛም ቤተመንግስት የገባን ሽፍታ ዘር ዎንበዴ ጥይት ሳይተኩስ መቀሌ ሸኝቷል…,negative
40,am_train_00041,ከንቲባ ታከለ ዑማ በቢሮዎችና ማዘጋጃ ቤት ስር የሆኑ ተቋማትን ተጠሪነት ወደ ራሳቸው እያዞሩ ነው። የአለም ባንክና የከተማ ልማትና ቤቶች ሚኒስቴር ድርጊቱን ተቃውመዋል። wazema…,negative
41,am_train_00042,በሊቢያ በጦር ማሰልጠኛ ተቋም ላይ በደረሰ ጥቃት ሰዎች ተገደሉ፡፡,negative
42,am_train_00043,ድርጅቱ ከተቋቋመው አላማ ውጪ እየተንቀሳቀሰ ነው የሚል ዜና እንዳንሰማ እንዴት እኝህ የምያክል ጉመት ፖለቲከኛና የኢትዮጵያዊያን ህዝብ ተወዳጅ ከነፍሰበላው ጃ…,negative
43,am_train_00044,ዲኑ የቆየ ነው የምንሰማበት መልኩ እንዲህ መራራ መሆኑን ለማንሳት ነው,negative
44,am_train_00045,እንደሱማ ከሆነ እናንተም ቦታ ላይኖራችሁ ነው,negative
45,am_train_00046,ይልቅ ለሶስተኛው የአለም ጦርነት እራስሽን አዘጋጅ አልሰማሁም እንዳትይ,negative
46,am_train_00047,በዚ ዘመን ሰዉ ከገንክ ሚቆመዉ ለፎቶ ቢቻ ነዉ ቢገኝም ከጎንክ ሚቆመዉም ከስንት አንዱ ነዉ,negative
47,am_train_00048,የግል ቢሆን ኖሮ ግን ተደራድረው በሚያዋጣቸው ዋጋ ይሸጡ ነበር። ,negative
48,am_train_00049,በሙስሊሙ ጉዳይ የአብይ አህመድ አቋም በዚህ ከቀጠለ ፣እመኑኝ ወያኔ የገባችበት ቅርቃር ውስጥ መግባቱ የማይቀር ነው።,negative
49,am_train_00050,መደመር የተንፈራጠጠ ሀሳብ ነው ፕሮፌሰር መስፍን ወልደማርያም,negative
50,am_train_00051,እንዳንተ ያሉ በጋዜጠኛ ስም የሚሸረሙጡ ሴሌክቲቭ አታካቸውን ስንመለከት ለአገርና ሳይሆን ለጥቅም አሽከርነት የቆማቹ ህሊናቢስ እንደሆናቹ እንረዳለን እዚያዉ ካም…,negative
51,am_train_00052,ራስን የማግሰፍ ስልት ከልክ ስያልፍ ዉሸት መሆኑ ይታወቃል።እኔ ብቻ ነኝ የላቀ ሃሳብ ያለዉ ማለት በራሱ አምባገንነት ነዉ።የሚያገዳድልም የመንግስት ጀሌና ወ…,negative
52,am_train_00053,ባሳለፍነው አርብ በኦሮሚያ ክልል ቄለም ወለጋ ዞን ሰዮ ወረዳ ጉቴ ሰዮማ ቀበሌ በሚኖሩ የአማራ ተወላጆች ላይ ታጣቂዎች ሰዎች መግደላቸውን ሸሽስተው ወደ ደንቢዶሎ ከተ…,negative
53,am_train_00054,እኔ አልላክም ነበር,negative
54,am_train_00055,በለው ታድያ በኢትዮጵያ ሰላም ኣለ የተባለው የት ኣለ,negative
55,am_train_00056,ስራችሁ ሁሉ ክፋት መስሪ ምን አይነት ስይጣን ነው የተጠናዉታችሁ የገዛ ወገናችሁን ለማጋደል ቀንና ሌት የምትባዝኑት እኔ አብሬ ያደግኳቸው ትግራዬች ደግና…,negative
56,am_train_00057,ባህር ዳር ከተማ ወሳኙን ተጫዋች በጉዳት ሊያጣ ነው,negative
57,am_train_00058,ልክ ነው ሚሰማ ሰው አይደለም እኮ,negative
58,am_train_00059,ክልል ላይ የእስልምና ጥላቻ እንደልብ እንዲጋልብ ባዶ ሜዳ ተለቆለታል። በባለሥልጣናትም ድጋፍ ይደረግለታል። ፍዳውን የሚከፍሉት ሙስሊም የአማራ ተወላጆች ናቸው። የገዛ ልጆቹን ቀርጥፎ የሚበላ ክ…,negative
59,am_train_00060,እናቶቻችን ጎረቤት ጉድ እስኪል ድረስ ይገርፉን እና ልክ ሲያበቁ ሁለተኛ ትደግሚያትና እንዳሁኑ ነካ አድርጌ የምለቅሽ መስሎሻል ,negative
60,am_train_00061,አረ ምንሼ የአዲስ አበባ ወጣት ጠላሁ ወጣት ማለት ከ በላይ ሆነ እንዴ ሳናውቀው ሚሊኒየም አዳራሽ ውስጥ ዛሬ የጎልማሶች ስብሰባ ነበር ቢባል ይቀላል,negative
61,am_train_00062,አንተ ቆሻሻ,negative
62,am_train_00063,ebc ያልተገባ ተፅእኖ እያሳደረብን ነው የኢትዮጵያ ብሮድካስቲንግ ኮርፖሬሽን አስተዳደር በትግራኛ ቋንቋ ክፍል ላይ ያልተገባ ተጽእኖ እያሳደረ ነው ሲሉ የትግራኛ ክፍል ባልደረቦ…,negative
63,am_train_00064,እኔ አላምንም ኧረ ቅሌት,negative
64,am_train_00065,አቃቤ ህግ መጥሪያ የሰጣቸውን ተጠርጣሪዎች አንዳንድ ክልሎች አሳልፈው አይሰጡም አንዳንዶቹ ጭራሽ ይሾሟቸዋል እንዲህ አይነት የክልልና የፌዴራል ግኑኝንት ባለበት አገር ውስጥ አገር ሳይሆን የሚያ…,negative
65,am_train_00066,ወገኛ ሲያደርጉ ታይቶልኛል እንዳንተ አይነቱን መርዝ አንደኛ ቦልኬ ክብር አልሰጠውም ልክ ስትቦልከኝ በደንብ እንዳስነቀልኩክ ማረጋገጫዬ ስለሆነ እስክትነቅል ለራስህ ግ…,negative
66,am_train_00067,በደራ ያሉ አማራዎች መሥርያ ወደላይ እየተኮሱ ከጋ ጋር ጦርነት ነው ምንፈልገው እያለ እየሸለሉ እየፎከሮ ኦሮሞውን መውጫ መግብያ እያሳጡት ነው የኦሮሞ ህዝብ በሁሉም አቅጣጫ ጦርነት…,negative
67,am_train_00068,በግድ የበታችነት ስሜት ይስማህ ነው sorry,negative
68,am_train_00069,እውነት አታፍርም የሶስተኛ ክፍል ተማሬ ይሄን አቀደ አለመ አሳካ ስትል የእስፖንሰር ድርቅ,negative
69,am_train_00070,እንዲህ ያለን ነጭ ውሸት በቴሌቪዥን ቀርቦ ማውራት ድፍረቱን ከየት አመጣው,negative
70,am_train_00071,የሀገር ሽማግሌዎች በሕግ የበላይነት ካልታገዙ እነሱም የስርአተአልበኞች ተጠቂ ሲሀኑ እያየን ነው። አዛውንቶች የወጠጤዎች ጡጫና እርግጫ መለማመ…,negative
71,am_train_00072,ድብቅ በጣም ብዙ ድሃ በጣም ብዙ ድሃ በጣም ብዙ ድሃ በጣም ብዙ ጊዜ በጣም ብዙ ጊዜ በጣም ብዙ ጊዜ በጣም ደካማ በጣም ብዙ በጣም ብዙ ጊዜ በጣም ብዙ ድሃ በጣም ብዙ ድሃ በጣም ብ…,negative
72,am_train_00073,አንተ ደግሞ ቶሎ የሚከፋህን ፀባይ እስካሁን አላሻሻልክም።,negative
73,am_train_00074,ስንቶቻችን ነን ባለፉት ሁለት ዓመታት ብቻ በመላ አገሪቱ መስጊዶች መቃጠላቸውን የምናውቀው ከ ቱ የተቃጠሉት መስጊዶች የተቃጠሉት በአንድ ክልል በአማራ ብሄራዊ ክልል መሆናቸውንስ,negative
74,am_train_00075,በመንገድ ላይ አዲስ አበባ ቆሻሻ እና ጉንፋናም ከተማ መሆኗ አያከራክርም። ቆሻሻ መንገድ ዳር ለመጣል የሚሳቀቁ ስልጡን ነዋሪ ቢሆኑ እንኯን የቆሻሻ መጣያ በአቅራቢያው መቸም አያገኙ…,negative
75,am_train_00076,ማን ፈቀደ ህዝብ ተወያይቶበታል በቢሊዮን የሚቆጠር መሬትና የህዝብ ገንዘብ እየዘረፍክ ለፎቶ ከህዝብ በተሰበሰበው ገንዘብ ማንም ሳይፈቅድልህ ለምርጫ ስትል የህዝብን…,negative
76,am_train_00077,ችግር የለውም እሱን እዚሁ ማስተካከል ይቻላል ፤ ብሄር የለንም የሚሉት የራሳቸውን ፓርቲ ይፍጠሩ,negative
77,am_train_00078,እሺ ሥምህን እና ppህን ቀይራ አሥራት ወልደየሥ የአማራ ጎጠኛ ነበር,negative
78,am_train_00079,ሃሃሃሃ ዶማነትህ ከዚህ ነው የሚጀምረው እውነት የሚመስል ወሸት ያል…,negative
79,am_train_00080,ውይይይ ምንድነው እንደ አሮጊት ካፕል ምትነዛነዙት ወደዛ ዶናት ግዛላት አቦ,negative
80,am_train_00081,ጭራቅ ከላይ እስከታች በአርቴፊሻል ብትሽሞኘሙኝም እንደወረድሽ ነሽ መጀመሪያ በራስሽ ኩሪ አፍሽን ከመክፈትሽ በፊት የሆንሽ ጨ ተገልብጣ ነገር,negative
81,am_train_00082,አዲሰ አበባ ሞጣ መሰለህ እንዴ,negative
82,am_train_00083,ከክትክታ ወደ እስክስታ እንዴት እንደገባችሁ ገና አሁን እያነበብኩኝ ነው,negative
83,am_train_00084, ወዮ ይቺ ደግሞ የባሰባት ነው,negative
84,am_train_00085,ኢብራሂም ቢያይህ «አንተን የጨቆኑህ ‹አልተጨቆንኩም› ብለህ እስክታምን ድረስ ነው› ብሎ ይገረምብህ ነበር የመብት መገፈፍ ምን እንደሆነ ካለመረዳት የመነጨ ነው ች…,negative
85,am_train_00086,አይ ሸገር አይ አዱ ገነት በአንድ ከተማ ላይ በታክሲ የ ብር መንገድ ልዩነት አንዱ የክርስትና ልጅ አንዱ የእንጀራ ልጅ የሚሆንበት አንዱ ካዛ ላይ የከፈለበትን የስብሰባ አዳ…,negative
86,am_train_00087,የመጨረሻ እስትንፋሳ እስኪያደርጉ ድረስ ከፍተኛ ሥቃይ ይሰማዎታል ፣ የደምዎ መስመር ይሰቃያል እናም ከሞተ በኋላ ወደ ሲኦል ዋሻዎች ይገባል። ከሠራው ኃጢአት…,negative
87,am_train_00088,hahahaሟርተኛ አትሁን እንጂ አቶ ያሬድ ገናን ሳላከብር አታሟርትብኝ እንጂ,negative
88,am_train_00089,እሺ የሚስቶች ጠበቃ ነኝ አልሽሳ,negative
89,am_train_00090,ዳር ቆሞ የአንዱን ሃሳብ ከነእንከን ከማሞካሸት ወይም ከመተቸት መሃል ላይ ቆሞ የሁለቱንም አስተውሎ፣ መርምሮ እና አመዛዝኖ ከሁለቱም አሳማኝ ሃሳቦችን ወስዶ፣ አውዳሚዎችን ደግሞ ትቶ…,negative
90,am_train_00091,በእውነት ጾም ከባድ ነው,negative
91,am_train_00092,እንጀራ በህልሜ ብቻ እና ብቻ ነው የማየው ሆድ ባሰኝ ሲበሎ ማየት በዩቱብ በፌስ ቡክ መንደር በቃ ብዙ አመታት አስቆጠርኩኝ እንጀራየ,negative
92,am_train_00093,ይሄ ባራምባራስ የባልደራስ ምርጫው እስኪያል ቢያስሩትጥሩ ነበር ሞር ዝነኛ ይሆናል,negative
93,am_train_00094,እርቀቱን ለማስረዳት ልደቱን ስናይ ጽንሰቱም ልደቱም በፍጹም ድንግልና ነው። እንደዚሁም ወደ መቃብር ከወረደ በኋላ ሲነሳ ድንጋይ አስነስቶ መግነዙን ፍቱልኝ ብሎ አደለም። በታሸገ መቃብ…,negative
94,am_train_00095,ፕሮፌሰር ኢሊችን የአመቱ በጎ ሰው ብሎ የሸለመ ሰው ለኔ ቅቤ ያጠጣኛል ብለህ ካሰብክ ተሳስተሃል። ቢመቸው መርዝ በጥብጦ ነው የሚያጠጣህ። ለዚያ አይሁድ ፕሮፌሰር እውቅና ሰጥቶ መ…,negative
95,am_train_00096,ክፉ ምቀኛ,negative
96,am_train_00097,የትራፊኮቹን ጉቦ መቀበልና እዝላልነት በሹፌሮች ብቻ ማሳበቡ ተገቢ አይደለም,negative
97,am_train_00098,እቺናት እንግዴ የኛ ሃገር ሌሎቹም ከህውሃት ጋር አብረው ሃገሪቷን ወደብ አልባ እንድትሆን ያስደረጉ ሲቀጥልም አመት ጫካ ውስጥ የቆዩ ዓመት ቢቆይ በአለም አቀ…,negative
98,am_train_00099,ድሮ አዲስ ነገር ላይ ስትፅፍ ጋዜጠኛ ትመስለኝ ነበር፤ ከቅርብ ግዜ ወዲህ ነው ነገረኛ መሆንህን ያወቁት ,negative
99,am_train_00100,ደብዳቤ ለአቶ ልደቱና ይልቃል ማለት ብቻ ነበር የቀራቸው።,negative
100,am_train_00101,አብይ እነን የምሳዝነው አንተም ኦሮሞን ህዝብ ከዚህ በፊት ከከዱት ብዙ ይሁዲዎች ጋር መደመርህ ብቻ ሳይሆን አንተም ይሁዳ ሆነህ መገኘትህ ነው። እግዝአብሐሄርም የስራህን ይ…,negative
101,am_train_00102,በገዛ እጄ እጣ ፈንታዬ በል ውጣ።,negative
102,am_train_00103,በኬኒያ የአሜሪካ ጦር ካምፕ ዛሬ በአልሸባብ ጥቃት ደረሰበት,negative
103,am_train_00104,ባሌ ሰው ጠፋ። እንደ አሜባ ተበጣጥሶ ማለቁ ነው። ከዚህ በፊት ግማሽ ወረዳዎች ወደ አርሲ ታጥፈው እንደነበር የሚታወስ ነው።,negative
104,am_train_00105,ደግ ነገር ስለማንውድ፣ የቀናነት ችግር ስለአለብን፣ የተዛባ ክፋት ያረቀው ግንዛቤና ደንቆሮች ስለሆን ነው እንደአህያዋ ሥጋ አመዱ ብቻ የሚያሰኘን,negative
105,am_train_00106,ሞጣ ላይ ክርስቲያኑ ሱቁን ከፍቶ ሰራውን እየሰራ ሙስሊሙ አንገቱን ደፍቶ እያለቀሰ ይገኛል እንደዚህ አይነት አሳፋሪ ጎረቤት ጋር መኖር ልብን ያደማል,negative
106,am_train_00107,ድሮም እኮ ዳቦ መጥፊያችን ነው፤ ድፎ ሲሆን አስቡት ,negative
107,am_train_00108,ወይ ጉድ አውቆ አብድ ነው ባክህ,negative
108,am_train_00109,ለዚህ poor ገገም ድንጋይ ራስ ካለበት ፎቅ መወርወሮ ብቻ ነበር የሚገባው። another form of tplf,negative
109,am_train_00110,someone stop me from usin የኢትዮጵያን ጽሑፍ በመጠቀም ፡፡ ከእንግዲህ አስቂኝ አይደለም። የአንተ አካል ይጠፋል ፡፡ ወደፊት ደም ፡፡ መፍሰስ። በተስፋ መቁረጥዎ ውስጥ…,negative
110,am_train_00111,መወለድ ነበረበት። ዛሬም በሃይማኖታዊ ዓለም ውስጥ የያዝነውን ስፍራና ስልጣን ወደ ጎን ትተን ወደ ጌታ ካልመጣን ዳግም ተወልደን የእግዚአብሔርን መንግስት ማየት አንችልም።,negative
111,am_train_00112,እኛ እሄንን ድርጊት ከማውገዝ ይልቅ ዝምታን የመረጡ፣በተለይ ወጣቶቹ የጢቅት ሰዎች የጥፋት ተልዕኮ ማስፈፀሚያ የሆኑ፣ተቋሞቻችን የተሰጣቸውን ሀገራዊ ግዴታ መወ…,negative
112,am_train_00113,አማርኛ እያወራን መግባባት ካልቻልንማ ምን ማድረግ ይቻላል ,negative
113,am_train_00114,የጉራጌ ዞን ውስጥ የታሰሩ የህሊና እስረኞች ይፈቱ ብሎ አለማለት ክህደት ነው፡፡ ህዝባው ጥላቻ ነው፡፡ ለህዝብ ጥቅም መስራት እንደ ወንጀል የሚታየው ነገር ሊቆም ይገባል፡፡ ፍትህ ተጓድሎዋል ht…,negative
114,am_train_00115,እቺን ትልቅ ሃገር ለመምራት የተሰበሰቡት እነዚህ እራሳቸውን መምራት ማይችሉ ግማሾቹ አዛውንት ማቆያ፤ ግማሾቹ ፍርድ ቤት ቀርበው ላስጠፉት ነብስ መቀጣት ሲኖርባቸው ሃገር እንመራለን…,negative
115,am_train_00116,ከ ሚሊየን የማይበልጡ እና ከ ሚሊየን የቱ ነው የሚበልጠው ለዛ ነው አማራው የማይቀበለው እናንተ ሚሊየን አናሳ ናቸው,negative
116,am_train_00117,ሳያልፍልን ደሞ ኛው የዓለም ጦርነት ሊጀመር ነው,negative
117,am_train_00118,እውነት ነው አባቴ እንዲህ ተረዳድተን ፣ ተደጋግፈን በደስታውም በሀዘኑም አብረን ነው የኖርነው እንዳሁኑ የተማሩ ማሀይሞች የዘር እና የክልል ፖለቲካ አምጥተው መርዝ ከመርጨታቸው በፊት። ,negative
118,am_train_00119,እሰክንድር ነጋ በኢትዮጵያ የርስ በርስ ግጭት አንዲቀጣጠልኀ ነዳጁን እያዘጋጀ ያለ ፋኖ ነው,negative
119,am_train_00120,ገፄን የጠለፉት ወሮበሎች ከ ወራት በኋላ ዛሬ የእንኳን አደረሳችሁ መልዕክት አስተላልፈውበታል። የአማራ አይቲ ባለሙያዎች ይህን አካውንት እንዳገኘው ወይም እንዲዘጋ በማድረግ እገዛችሁን…,negative
120,am_train_00121,የዘመኑ ኢትዮጵያዊነት እና ፌደራላዊነት አቀንቃኞች ድሮ መለስ ዜናዊ ትምክህተኛ ና ጥገኛ ካላቸው የሚለዩት በምንድን ነው,negative
121,am_train_00122,ተማሪዎች ትምህርት ማቋረጥና ሞት ያሳስበናል ከሁሉ በላይ ደግሞ የሚዲያም የመንግስትም ነገሩን በዝምታ ማለፍ ያስተዛዝባል፣ ያሳዝናል,negative
122,am_train_00123,ወረኛ,negative
123,am_train_00124, ኢትዮ የኮሮና ቫይረስን ወደኢትዮጵያ እንዲገቡ ያደረገው የጀዋርና የቄሮን ሚስጥር የያዘ ቪዲዮ በእጃችን ገብቷል ለሀገር ደህንነትና ሰላም ስንል ይፋ ላለማድረግ ወስንናል,negative
124,am_train_00125,የሚቶለቱለ አንዳች ይቶልትልብህ መርዝ ሰው በላ አውሬ አስመሳይ ጥፋ ከዚህ ወረኛ,negative
125,am_train_00126,እረ እዚህ ወረፋ እየጠብኩ የ ቡና ሴትዮዋ በስልክ ስታወራ ድምጿ ታምቡር ይበጥሳል,negative
126,am_train_00127,አጼ ኃይለስላሴ በምጽዋ በ ዓም ያሰሩት መስጊድ የመሰረት ድንጋይ ጽሁፍ ኦነጉ አህመዲን ጀበል ተብየው ሲወቅሳቸው ሰምቼ ነበር ይሄን ምን ትላለህ በሉት እስቲ መቼም ተሳስ…,negative
127,am_train_00128,የቀን ጅቦች ጉራ መሆን ኣለበት እንጂ ጤነኛ ኣንጎል ያለው ገንዘቡንና ስሙን እንደው ዝም ብሎ ኣያጠፋም።,negative
128,am_train_00129,trump ስለ ግድቡ አንድም ነገር አላለምስለ ግድቡ መሆን አለበት እያወራ ያለው ሚሉት ሌሎች ናቸው።,negative
129,am_train_00130,አየር ላይ ተንሳፈዋል እኮ በትምህርት ቤቶች ውስጥ የተሰገሰጉትን የማይመረቁ ቦዘኔ ቄሮዎችን የኦነግየህዋሃት አቀንቃኞችን እና የሃይማኖት አክራሪዎችን ለምንድነው መንጥረው ማያባሯቸው,negative
130,am_train_00131,ጠቅላይሚኒስትሩ አገር የመምራት አቅም የላቸውም አቶ ልደቱ አያሌው,negative
131,am_train_00132,መሬት ላይ ባለው ሀቅ መሰረት አንድ ስህተት አይደለም መቶ ስህተት ይሰራል ማን merera gudina ከጁዎር ጋር በአንድ አልጋ ላይ ይተኛሉ ብሎ አሰበ። እኔ ቡልቻ…,negative
132,am_train_00133,መልካም ዜና ነው ክፉ አውሬ አይልመድ ከለመደም አይውለድ ይባላል፡፡ እነዚህ ክፉ አውሬዎች መፋረድ ተገቢ ነው፡፡ ክልሉ ከጎበዝ አለቆች መጽዳት አለበት፡፡,negative
133,am_train_00134,የተመሠከረላት ጀግና ነች እንኳን ያንቺ አይነቷን ዱቄት ስንቷን አንጰርጵራለች,negative
134,am_train_00135,ታይምስ ሚዲያ… ሰሞነኛ ጉዳዮች “… ኦፌኮ የጃዋር ጥፋት ማስፈጸሚያ ካባ ነው የሚሆነው፤ ኦሮሚያ ልዩ ፖሊስ የተዘጋጀው ለምርጫው ነው… ”…,negative
135,am_train_00136,ልክ ብለሃል። እኛማ ተተብትበናል።,negative
136,am_train_00137,‹‹አእምሮን በተገደበ ነፃነት ውስጥ ማንቀሳቀስ ትርፉ ባርነት ነው››,negative
137,am_train_00138,ኩራት ወንድምን በመግደል ፥ በማሰር ፥ በማሰቃየት እና ሀገር በመዝረፍ ሆነ እንዴ,negative
138,am_train_00139,አይገርምህም ያቺ ቡዳ እንኳን የማይበላት ልጅ ቆንጆ ተብዬ ተለከፍኩ ብላ ስትቀውጠው ናፍቆት እንባ ዱብ ዱብ ስትጫወት እንዳልነበር,negative
139,am_train_00140,so what መግለጫ ጥሩ ቀልድ ነዉ,negative
140,am_train_00141,ይሄንን እኮ ነው መቻል ያቃተኝ ራስ ዳሽን ራሱ እንደናንተ ራሱን መች ይቆልላል በየሱስስስ ስም,negative
141,am_train_00142,ለማንኛውም የኢትዮጵያ በጀት ቢልዮን አይደለም,negative
142,am_train_00143,ናማ የበግ ወጥ ላይ እየደረሰ ያለውን ጥቃት መክት,negative
143,am_train_00144,ጫት ተራ,negative
144,am_train_00145,ባለጌ በሁሉም ዘርና ሀይማኖት አለ የሚወክለውም እራሱንና መስሎቹን ነው ሁሴንን ግን በግድ የበታችነትይስማህ ማለት አትችልም እሱኮ እራ…,negative
145,am_train_00146,ልብ ወለድ መጽሃፍ እኮ እላልኩም ትክክለኛ ማስረጃ ነው ያልኩት,negative
