,ID,tweet,label
212,ha_train_00213, tasu da ban ta talakawa da ban ina mu ina abun c suganan kasa bare maganin sa ai wutsiyar rakume tai naisa da kasa ,negative
213,ha_train_00214, billahillazi muda dan sanda babu wata amana ko yayi harkarsa,negative
214,ha_train_00215, hhhhh aibaima cika komaiba dama anfada mana dan liti mugune nan yadaga sphagetti taliya har yana kuka ashe bakin ciki yakeyi munajin dadi,negative
215,ha_train_00216, mu ba wani burge mu xaki yi ba dan kawai kin yi rubutu da indiyanciynz hk ma wani ne ya rubuta ke kuma kk kwape ke da wasa nk mk celebrity yar kd,negative
216,ha_train_00217, ita kanta nigeria ai a lalace take balle wutar lantarki,negative
217,ha_train_00218, damacan da hadin bakin sa domin kuwa baya son yan arewa musammanma mutanan kano,negative
218,ha_train_00219, kema dai akwai neman tada zaune tsaye,negative
219,ha_train_00220, yasin en kidnapping sun sace taska,negative
220,ha_train_00221, cewa zakuyi an kama wasu daga cikin kidnappers kuma an masu yankan rago sai kuma wace tsiya dan an kashe yan iska marasa amfani irin su ,negative
221,ha_train_00222, allah yasaka mana zaluntar mu da akayi,negative
222,ha_train_00223, ba corona ce tajefasu a mawuyacin hali ba shuwagabannmu ne suka jefasu a mawuyacin hali kai duk alummar qasarnan mahukuntanmu ne suka jefamu a mawuyacin hali sbd buqatar ransu allah zai saka mana,negative
223,ha_train_00224, daidai kenan tayaya za abar mutane cikin yunwa da fatara ace za aga daidai,negative
224,ha_train_00225, qarya ne walhi chewa zakuyi mesa ake kashe yan arewa a kudancin najeriya ,negative
225,ha_train_00226, yanzu dai bbc suna so muce baba qarya yake toh bazamu fada ba,negative
226,ha_train_00227, wayyo allah na dama na kasarmu yabata,negative
227,ha_train_00228, wahala el rufai ,negative
228,ha_train_00229, karya yakeyi bazai iyaba yasauka kawai,negative
229,ha_train_00230, amma kuma ai baa zauna lafiyanba yallabai sir ,negative
230,ha_train_00231, kaji tsinan ne watau magudin zabe asali ya samo daga amurka amma in anyi a africa don raini sai suyi ta kumfar baki sai mun tafka magudi domin kayarda wan nan gwamnatin zubar da jinin talakawain anyi magana muce trump ya koya mana sakon yan pdp,negative
231,ha_train_00232, ba aiki zaiyiba kenan,negative
232,ha_train_00233, tunda anbiya ki kudi ba ba dole kuce haka kusamu kukashe mutane allah waden naka ya lalace ,negative
233,ha_train_00234, durun uwar bomb din kutumar ubanku dakai da fresh emir din da diyan shegun dasukayi wakan da mixer din da wanda yyi mastering wakar uwar babanku duka dan uwarku bazaku iya suppoing better thing for we youths ba amma kunaso mu saurare ku duk kunci uban babanku duka,negative
234,ha_train_00235, amma dai bbc kun iya sharara qarya astana din da ta kama tayi ta lugudensu har aka tashi zaku ce wai tasha dakyar wanda yayi wannan post din duk a gamata dan arsenal ne,negative
235,ha_train_00236, rashin kwarewa ne yake damunsa wallahi da yunwa mutane zasuji ko kuma da rashin kyautawar jamian tsaro zasuji,negative
236,ha_train_00237, idan har wannan labarin haka yake toh zaman zina zasu a haifi yayan zina kumaallah kada ka jarrabemu da wayewa wadda zata fitine mu cikin addininmuwannan karshen jahilaci da lalacewa kenan subhanallah,negative
237,ha_train_00238,“ de gea ya shiga tsaka mai wuya httptconqwvdjiu”,negative
238,ha_train_00239, idan naga mace tana firar ƙwallo sai abun yayi min wani banbarakwai kamar naga yar daudun mata ko ni dinne dan kauye oho,negative
239,ha_train_00240, see this guy a najeriyar ma ba’a gama sanin ka ba kana maganar duniya kasan girman duniya kuwa pls karkasake mana irin maganar shirmen nan ,negative
240,ha_train_00241, duk abunda kafirae dinan sukayi qaryata ayar qurani da hadisai da kuma xagin musulunci da annabi da sukayi to kisan ke allah zai kama da laifi don kece mufari,negative
241,ha_train_00242, ai dole ma ya shiga hannu don kuwa iskancin nashi har da rainin hankali masallaci dakin allah ai kawai su yi ragaraga da na mallen,negative
242,ha_train_00243, ai bazai fure ba saboda ana zaluntar talakawa ,negative
243,ha_train_00244, gsky suma kansu basuda anfani akasarnan duk dasu akekashe yan nigeria shikuma mbuhari baya karban shawora tuntuni yakamata yachanja manyan jamian tsaron kasarnan yaki,negative
244,ha_train_00245, wannan rashin hankali ne haba,negative
245,ha_train_00246, da gsky ne muna yamaidamu marasa hankali sai turawa diyansa kudiwaishi ba barawoba ,negative
246,ha_train_00247, ya murde kano saura edo kenan to a dai riqa kula da aljihun babban riga,negative
247,ha_train_00248, labari da shuni wannan ai tatsuniyace ai andawo daga rakiyar maci amana ,negative
248,ha_train_00249, yan jam bulo suna ruwa knn ,negative
