,ID,tweet,label
46,ig_train_00047, ndi mbaise na enyekari nsogbu ,negative
47,ig_train_00048, osi no privacy this my awkaetiti sister ina enye nsogbu ooo ,negative
48,ig_train_00049,e be mbaise road di otuh kedu ka umuahia ga di httpstcomonwlmhd,negative
49,ig_train_00050, ibu ezigbo okpo buka ,negative
50,ig_train_00051, ibu onye ara anuofia allika nkiita ara eezi aakuodu,negative
51,ig_train_00052, ike gwuru ndi ochichi anyi,negative
52,ig_train_00053, thunder nke sị na abaa okwia,negative
53,ig_train_00054, ezigbo prof ndi ala lol ik ,negative
54,ig_train_00055, chucks de chef afọ asakwana nwoke mmadu,negative
55,ig_train_00056,you see umuada ndi a bu ndi akpo oh httpstcobrkeqbsp,negative
56,ig_train_00057, akuko aburo obele ya ,negative
57,ig_train_00058, a gwasịa m gị ,negative
58,ig_train_00059, isim hudo ya ama kwa nna eeh once mmili malu kpam na ala uzo etiwa abuo maka chii haa jidelu uzo dibu obelle nma kpuchasia unto say faa ga etelu anyi ya since ooh erosion welu nwayo na acho ka ojide uzo mebisia,negative
59,ig_train_00060, nne jide nke i ji ifunanya mu nwere nebe i no naafu afu ka gari oñuru ,negative
60,ig_train_00061,bitch emetụla ego m aka achọghị m nsogbu,negative
61,ig_train_00062,mechie onu biko httpstcoxbwypmzfu,negative
62,ig_train_00063,nsogbu di kwa httpstcovogdjtd,negative
63,ig_train_00064, men na ewe iwe okwu,negative
64,ig_train_00065,aso mmiri ebe nile hian httpstcoeyhcpzcha,negative
65,ig_train_00066, onye ofe mmanu,negative
66,ig_train_00067, ina atupuru onye ahu onu,negative
67,ig_train_00068,odika ezigbo ala ji onye nzuzuaa aka mtchewwwww,negative
68,ig_train_00069, obi mmadụ ga justu gbáwá,negative
69,ig_train_00070, aka akpaghi ha noge a otu ụbọchị aka ekwensu akpara ha notu notu,negative
70,ig_train_00071, are you still in that spirit kwuo ezi okwu ka ihere mee ekwensu,negative
71,ig_train_00072, anuofia thunder gbagbuo gi ebe ahu ino you demon,negative
72,ig_train_00073,aunty oby egbue mmadu httpstcoyfbrwajmdj,negative
73,ig_train_00074, okwa ehh ya bụ mmili ga agba gbukwa gị one day,negative
74,ig_train_00075, o d egwu o t sumi,negative
75,ig_train_00076,ala pa ala apa onye para ala ala apagbuo ya,negative
76,ig_train_00077, he will argue that he has changed but anya anya ka mu naelezi uwa na ndi bi ya nime,negative
77,ig_train_00078,erica and tolanibaj ndị asịrị gbakaa ute bbnaija,negative
78,ig_train_00079, lolz wetue mmuo gi nna ya bu ihe gwuru ike mana aga eme kwanu gini,negative
79,ig_train_00080,nengi onye mgbu httpstcokesltmc,negative
80,ig_train_00081, o na ewute m ha me chakwa tuoro buhari owu kwa ndi no nulo ga kpo ndi na ru oru beke ka ha nyere ha aka ka mgbe buhari batara na ochiochi obodo a gwa m ofu mkpuru ihe o mere nala igbo ihe o ma wu i buru ndi na gba mgbo ka ha bia gbara anyi egwu eke,negative
81,ig_train_00082, gbagbue gii semi umu ikporo ogbe,negative
82,ig_train_00083,afurum gi na isi httpstcoktunzzdnjv,negative
83,ig_train_00084, nna obodo bu igwe,negative
84,ig_train_00085, lol onye zuzu numba wan thank you,negative
85,ig_train_00086,akuko gi adiro nma httpstcoqehaysjg,negative
86,ig_train_00087, nne isi adirokwa gi mma o,negative
87,ig_train_00088, chai ina acho onye i ga araputa,negative
88,ig_train_00089,oji afufu eme orji of igbo land httpstcogfrqpai,negative
89,ig_train_00090,enyi a gtfo onye amụma ugha httpstcorwtfdnhskb,negative
90,ig_train_00091, mechie önu gi biko,negative
91,ig_train_00092, archbishop afọ nsị ,negative
92,ig_train_00093, ike gwuru ada igbono mind my tweet on post oo biko,negative
93,ig_train_00094,ndị ajọ obi httpstcozwwydap,negative
94,ig_train_00095,odumeje ga egbu mmadu the sucrutum httpstcolhxxleds,negative
95,ig_train_00096,miracle onye uwa oma,negative
96,ig_train_00097,chineke napu ekwensu ike damn httpstconuwnrnlsii,negative
97,ig_train_00098,ndi ogbu ara obara coven agaghi afu this one httpstconvmscakji,negative
98,ig_train_00099, i swear e ka mụ ihe àmà ịga áká mụ adị iberibe,negative
99,ig_train_00100,ndi iwe newe nya biko wegbuo ha osuko osuko nya biko sugbuo ha iwe wegbukwa unu na anyi na su igbo igboinvasion igbotwittercommunity,negative
100,ig_train_00101, ka m naagwakwa gi oo ,negative
101,ig_train_00102, oga speak english isi ana emebi gi,negative
102,ig_train_00103, mmadu nkea ike gwuru,negative
103,ig_train_00104,chukwu biko napu ekwensu ike httpstconspetnmadb,negative
104,ig_train_00105,杨千嬅 o dikwa egwu o ,negative
105,ig_train_00106, gas gbakwa gi oku,negative
106,ig_train_00107, lmao whos your baby isi adikwa gi mma httpstcofrvwmvwa,negative
107,ig_train_00108,lord lugard and ndaa flora chukwu kpọọ unu ọkụ ooooo httpstcobdbygmtphg,negative
108,ig_train_00109,ndi arondizuogu enyego ya o lie makana pericoma naanyi ajo alo httpstcoitdvwx,negative
109,ig_train_00110, chisom ịsị adịghị gị mma,negative
110,ig_train_00111, ọ salu go ọkụ nne,negative
111,ig_train_00112, ndi ala fa enwero problem,negative
112,ig_train_00113, nwanne nsogbu dị o,negative
113,ig_train_00114, chuwa gi onu dia,negative
114,ig_train_00115,ndị a bu ndi ọjọọ ,negative
115,ig_train_00116,must be nize ndi ara httpstcoxbndbaxqj,negative
116,ig_train_00117,ikechukwu onye ala httpstcougzplfzs,negative
117,ig_train_00118, ike akụkọ adirom the ultimate line tupu amu alaputa nwoke mmadụ ,negative
118,ig_train_00119,the run i ran today eh chineke ekwekwala ihe ọjọọ ,negative
119,ig_train_00120, ndị asili gbakwa ute ,negative
120,ig_train_00121, nna ike dikwa ,negative
121,ig_train_00122, o di egwu anam enyo gi enyo httpstcoxgdsocdbkr,negative
122,ig_train_00123,onye ara aturu httpstcocgjllnss,negative
123,ig_train_00124, kelechi just negodu njo ahia e kuru m boy ihe nke a odinma baba i no fit whine you ,negative
124,ig_train_00125, ndi igbo is na ara di na udi,negative
125,ig_train_00126, taaaaaa mechie onu httpstcovtdembg,negative
126,ig_train_00127, chai ihe nnwute ,negative
127,ig_train_00128, na afo ka nya bụ nwa nọ wa mebisia,negative
128,ig_train_00129, nhia bukwa mpa mmadu,negative
129,ig_train_00130, ike agwu m te httpstconqpgrhqw,negative
130,ig_train_00131, ọ dịkwa egwu dị anyị,negative
131,ig_train_00132, ike gwụrụ eziokwu m,negative
132,ig_train_00133,nsogbu e nwego problem,negative
133,ig_train_00134,savage ndi akpo httpstcojdjyjkw,negative
134,ig_train_00135,kingsley im on the floor onye ala nkwo akpu httpstcoithuixwf,negative
135,ig_train_00136, correct babegwa han ndi ara httpstcoobjzrfvr,negative
136,ig_train_00137, i swear odi ezi egwu,negative
137,ig_train_00138, ezigbo nsogbu di,negative
138,ig_train_00139,ndi obi akpo httpstcozsbdkxvf,negative
139,ig_train_00140, nsogbu shift lemme see road jor,negative
140,ig_train_00141, anwuola m ebe a,negative
141,ig_train_00142,guys nsogbu dikwa getwet httpstcoiverlujjt,negative
142,ig_train_00143,lol this team ndi mgbu,negative
143,ig_train_00144,nwanne ara di ebe a o httpstcohsonkroiq,negative
144,ig_train_00145,pink is a female colour gbuo ghi dia onye apari,negative
145,ig_train_00146,ememe a nụlọ ofufe nnọọ pathetic mmụọ ọjọọ akwadokwa ọchịchị na igbo ala httpstcomrpmbcokg,negative
146,ig_train_00147, ike gwuru final,negative
147,ig_train_00148, nna ike gwulu,negative
148,ig_train_00149,iberibe odi ụzọ ole ụmụnne m,negative
149,ig_train_00150, ihere o na eme onye ara ,negative
150,ig_train_00151, owu ya lee gi lekwa relegation,negative
151,ig_train_00152, vuru ụwa gị gawa this morning o,negative
152,ig_train_00153, loll onye obi akpo,negative
153,ig_train_00154, nna ndi a choro i nye mmadu high bp biko ahhh,negative
154,ig_train_00155, bia nwanyi ichoro igbu mmadu,negative
155,ig_train_00156, ike gi agwula m hoha ,negative
156,ig_train_00157, ara gbachikwa gị ntị there,negative
157,ig_train_00158, ha ga ejizi otele gi gbape borehole di omimi nwanna years borehole,negative
158,ig_train_00159,onye oshi o httpstcofrknndewk,negative
159,ig_train_00160, ina enye ya onu ewu gambia,negative
160,ig_train_00161,ewo iji ya isi gi kajad httpstcofilpzftbj,negative
161,ig_train_00162,apama wu nnor onye apari httpstcoaayrfdzux,negative
162,ig_train_00163, lmao n ga tuba gi ime ofu ubosi,negative
163,ig_train_00164, loòool onye ara ibe m,negative
164,ig_train_00165, bia nwanyi aaiga egbu mmadu ooouchenna ose na adi na pepper soup ooooya tugharia pepper soup na asusu igbo,negative
165,ig_train_00166, nawa oh we should now fear police more than robbers chukwu napukwa ekwensu ike,negative
166,ig_train_00167,imitation prophet abiakwa ozo httpstcopdbfzlcu,negative
167,ig_train_00168, nwa ibiakwa nke ne ese okwu,negative
168,ig_train_00169, ina acho okwu ,negative
169,ig_train_00170, nsogbu dikwa oh,negative
170,ig_train_00171, chaai obi mgbawa this early morning mana nsogbu adiro,negative
171,ig_train_00172,onye obula hapuru nke ya wee were nke onye ozo ghotakwa na ita aka nonu gaaburiri nwunye di ya,negative
172,ig_train_00173, typical igbo womanndi obi akpo,negative
173,ig_train_00174, ọnụ gị bụ nsi,negative
174,ig_train_00175, nne ike gwuru ,negative
175,ig_train_00176,egwu nke a ririm ọnụ biko ike gwụrụ httpstcopgkcnihdod,negative
176,ig_train_00177, oga eme gi vum nanya,negative
177,ig_train_00178,chukwu ekewekwana ihe ojoo httpstcoodidvkpt,negative
178,ig_train_00179,tufiakwa onu gi httpstcofdljdmdvx,negative
179,ig_train_00180, agadi zụkwanụ ike,negative
180,ig_train_00181, ndi na emewa m obi,negative
181,ig_train_00182,carrie onye ishi mgbaka,negative
182,ig_train_00183, nekwa onye a ,negative
183,ig_train_00184,ooh its actually nwa onye akwuna httpstcofrntbyao,negative
184,ig_train_00185, chineke ekweghi ihe òjòó,negative
185,ig_train_00186, mechie ọnụ osiso httpstcoinpwgqpy,negative
186,ig_train_00187, isi adikwa gi mma httpstcoxqxmxmdbh,negative
187,ig_train_00188, lmao chigemic ur man egbuo gi,negative
188,ig_train_00189, isi adikwa nu gi nma,negative
189,ig_train_00190, no bro ezigbo ndi ālā yíí ákwā,negative
190,ig_train_00191, agwo tagbuo gi,negative
191,ig_train_00192, ajo mmadu till dawn chaa,negative
192,ig_train_00193, next week no go bad nah but nsogbu bu iga aputakwa aputa,negative
193,ig_train_00194, mpuru amu nwoke mmadu atago afufu lekwa ka osi jiko the thing ,negative
194,ig_train_00195,gi na buhari ga wu onwu ike httpstcohtzwmkxf,negative
195,ig_train_00196, in other words ibu akwuna ndi ocha,negative
196,ig_train_00197, zuzuru gi gbafou here olukwu ndi grammar,negative
197,ig_train_00198, iweputego is a problem amu kwanu nsogbu ,negative
198,ig_train_00199,kitikpa aguleri sachie gi utu ohu nonsense httpstcopzbarcfek,negative
199,ig_train_00200,kemgbe ụwa bụ go dị onye nsogbu httpstcondstxaa,negative
200,ig_train_00201, okwa nwa di ala gi oh,negative
201,ig_train_00202, omalicha rapu ndi ala o ochi isi mgbaka ka fa na achi,negative
202,ig_train_00203,gasibenụ ike biko na oge adịrọzịị httpstcorqsygeu,negative
203,ig_train_00204, manz wrote to eu and au too onye nzuzu,negative
204,ig_train_00205,afo sagbuo gi there httpstcofymljhi,negative
205,ig_train_00206, taàa mechiegi onu,negative
206,ig_train_00207,ezigbo mad o httpstcoxuxehjoi,negative
207,ig_train_00208, ahhhhhhhh nsogbu ga adi,negative
208,ig_train_00209, iberibe dị obodo anyị dị egwu,negative
209,ig_train_00210,buhari di busy na ebughari ndi mmadu httpstcopgbmwlnw,negative
210,ig_train_00211, taa gbafuo gi there ,negative
211,ig_train_00212,nne rie nsị chukwu kpọọ gị ọkụ httpstcopebqmnqdhj,negative
212,ig_train_00213, ndị ọsọ chi egbu ,negative
213,ig_train_00214,lol wike is a true obio akpo man no joy httpstcodxtpksjp,negative
214,ig_train_00215, fret not he won’t do nada umu uwa nka sef,negative
215,ig_train_00216, umu nwoke adahi agba nbo,negative
216,ig_train_00217, nna ike agwugo m,negative
217,ig_train_00218, health country emotion ike gwuru,negative
218,ig_train_00219, gbajie onu anyi ,negative
219,ig_train_00220, ezemuo ina acho okwu,negative
220,ig_train_00221, ezigbo ndi ala,negative
221,ig_train_00222,this weak melove gi gbakwaoku der httpstcoeoawyystv,negative
222,ig_train_00223, onye obere okwukwe,negative
223,ig_train_00224, god mgbe ina agbawa ụmụ nwanyị obi i marọ infact oge rie nsị,negative
224,ig_train_00225, plenty money gbukwa gi dia,negative
225,ig_train_00226, afo ezi di ka gi,negative
226,ig_train_00227,una don see am abi onye nzuzu httpstcofrzmuiypsv,negative
227,ig_train_00228, ọkwa maka una ka ụmụ nwoke ji egbu onwe ha,negative
228,ig_train_00229, hmmmmm ọdịkwa egwu,negative
229,ig_train_00230, bia enyi kpachara onwe gi o,negative
230,ig_train_00231, ike ụnụ nabo agwụgom ,negative
231,ig_train_00232,negodi nnọọ ka ụmụ nwanyị ndị ugwu jị asụsụ hausa na eme mpako na ngara ndị nke ọdịda anyanwụ ejiri poorly combined tenses a form ihe mmadụ amaghị isi ya ike gwụrụ,negative
232,ig_train_00233,emi phyno baba ibo baba obagu kinma ladi kinma jedi abacha nonsense m n’aracha gii bu ube see eba puo osiso,negative
233,ig_train_00234, nsogbu ga di,negative
234,ig_train_00235, oge a diro ooo,negative
235,ig_train_00236, onye ara isi gi ozugo,negative
236,ig_train_00237, mgbe oge luru kita i na tagheli onu,negative
237,ig_train_00238, shebi after you wee say i get ajo onu okwa ifugo ndi ji ya akwu ugwo ulo,negative
238,ig_train_00239, zuo ike akwuna ọkụ,negative
239,ig_train_00240, lol ndi mmadu na ezuzu ezuzu,negative
240,ig_train_00241, mmechi kene onu biko,negative
241,ig_train_00242, gbuo gị there,negative
242,ig_train_00243,oringo gbukwe gi ,negative
243,ig_train_00244,uchu kitikpa lachapu gi anya nkita rifokwa gi nsi anuofia httpstcovijyspjs,negative
244,ig_train_00245, a na ekwu na hrs ezuro nke a na asi holiday nkita ya fu alacha gi anya httpstcohuvhcjlrp,negative
245,ig_train_00246, onye ara nkwo agu,negative
246,ig_train_00247,negodu mummy mmadu httpstcolflhszqxj,negative
247,ig_train_00248, o nwere uche ma oli,negative
248,ig_train_00249,iberibe na enye onye ara mora,negative
249,ig_train_00250, lol ndi ara juru ebe niile,negative
250,ig_train_00251,kitikpa thunder nya eh egbe eli igwe eh afo osisa isi nkwocha maka chukwu eh httpstcoilrrsuck,negative
251,ig_train_00252, ndia dị mma ikpuru kpọchie one time,negative
252,ig_train_00253, ekpele onye mmiri na eli ,negative
253,ig_train_00254, ekwensu kpuo ụnụ ọkụ there,negative
254,ig_train_00255, eziokwu mana nkita si na anu gbakaria ya noso ome onu ka anaghi eri ya eri so nna kam fichaa onu na nkea,negative
255,ig_train_00256, odogwu kugodu gi ngwuro ,negative
256,ig_train_00257, ụmụ ọgwụgwụ oge ọjọọ,negative
257,ig_train_00258, aji onu ka brush ndi awusa ,negative
258,ig_train_00259, nsogbu dikwa here,negative
259,ig_train_00260, ndi ogwu ego ,negative
260,ig_train_00261,ezigbo ohere igwa gi niberibe gi natu ndi mmuo ujo ike gwuru okpara mmadu na etiziri ndi okpo ntu mkpu httpstcowdtwfngmmf,negative
261,ig_train_00262, ngwa nu ike agwu gom gbazie shot nke gi,negative
262,ig_train_00263, clowns in government rụọ ụzọ mba mana ị ga etinye ụgbọala maka ndị gaama ekeresimesi biko kedụ onye anyị mejọlụ,negative
263,ig_train_00264,ala gbabuo gi there,negative
264,ig_train_00265, nwanne igbu gom electric shock nke ana ekwu ifa bụ nke si na high tension wire ndị phcn ,negative
265,ig_train_00266, haha ezigbote onye mgbu odi ya na aru,negative
266,ig_train_00267, iwe gi adịna annoyed,negative
267,ig_train_00268, due respect ahu jidekwa gi,negative
268,ig_train_00269, amakwam ihe’m ma bu na o buro’m,negative
269,ig_train_00270, akwụna ọkụ tụfịakwa,negative
270,ig_train_00271, odi egwu he wants all,negative
271,ig_train_00272, professional akwuna chi ụmụ,negative
272,ig_train_00273, na craze de worry ndi gentleman aputa,negative
273,ig_train_00274, e better mature maka chineke nna ikpo ya oku ,negative
274,ig_train_00275,lee kwa gi lee kwa onwu httpstcohqqtmdirg,negative
275,ig_train_00276, mechie onu ooo,negative
276,ig_train_00277, anuofia nkita racha gi ike idi ka ezi bida nwa ogwugwu oge,negative
277,ig_train_00278, chukwu onye okike ole mgbe,negative
278,ig_train_00279, i malu akpu i lie ,negative
279,ig_train_00280, friend ahu gbuo gi pliss,negative
280,ig_train_00281,repost dancegathering with ・・・ instructor onye ozuzu is a dance administrator… httpstconvlhovztn,negative
281,ig_train_00282,wait o una dey attack thunder afo osisa gbagbuo unu nile ndi anumanu,negative
282,ig_train_00283,bikonu lekwa’m lekwa nsogbu how will you be fighting the one that is not fighting you cheta na ndu bukwa n’otu isi onye obula biko udo,negative
283,ig_train_00284, nke awụsa ka ọ nke igbo,negative
284,ig_train_00285, o bu iti ezigbo iti boribo,negative
285,ig_train_00286,mmadu atogokwa n’ obodo a httpstcoaleqcuamt,negative
286,ig_train_00287, mbakwa chaa chaa nke a buzi nwa ewu ,negative
287,ig_train_00288,aunty ogoo ole mgbe o httpstcohyfykvq,negative
288,ig_train_00289,ceecee mechie onu nsi gi,negative
289,ig_train_00290, odị egwu really,negative
290,ig_train_00291, akụkọ a nwee ka ọ dị chei,negative
291,ig_train_00292,₦ okirika ekwensu aburi ezigbo mmadụ at all,negative
292,ig_train_00293, nwoke nwafia zukwanu ike,negative
293,ig_train_00294, ike gwu nwata achoro biko ndi ala erika ebea,negative
294,ig_train_00295, onye nkem ndi mmadu dinno nzuzu,negative
295,ig_train_00296, kedụ ebe ịnọ akwuna a,negative
296,ig_train_00297, onye bu isi shampoo ,negative
297,ig_train_00298,indeed iberibe na enye onye isi adiro morale lee ka oji phoney na ezu oshi leemaoo httpstcoojagzeyvje,negative
298,ig_train_00299,mpa gị na mma gị bụ ọkpọ nsị gịwa bụ nsị anụ ọhịa if you dont understand mine u might as well be mute imbesilas httpstcopcgqczlji,negative
299,ig_train_00300,ihere amaghị eme ụnụ httpstcoaycflupd,negative
300,ig_train_00301, chineke mgbe olee httpstcohsjuajzwg,negative
301,ig_train_00302,ọ di egwu ọ httpstcoszgkxgdbih,negative
302,ig_train_00303, ike gwuru nna ,negative
303,ig_train_00304, nna o gwuru m ike,negative
304,ig_train_00305, ọkwa coro chineke kpọ ya ọkụ ọkwa ikwesị nye ndị boys mmanya kanyi laa,negative
305,ig_train_00306, isi gị ebe ahu which afo,negative
306,ig_train_00307, ndi ana aria ka afo osisa ,negative
307,ig_train_00308, ka anyi ga ra otu ,negative
308,ig_train_00309,men ra gi ihe aga ara gị otele èkpè re gị ọkụ you will know that ikpu tighter doesnt tighten anything,negative
309,ig_train_00310, no facilities odikwa risky,negative
310,ig_train_00311, mens respect gbakwaa oku,negative
311,ig_train_00312, si ebea puo jee choo akaraka gi ,negative
312,ig_train_00313, nna gi bu onye ara idiot,negative
313,ig_train_00314, loll dị uru dịka gi,negative
314,ig_train_00315, nkịta pikwa gị ọṅụ ebe ahu,negative
315,ig_train_00316, dokita o neme dreads odika icho kam bia dia ji akam kpuo the isi,negative
316,ig_train_00317, eze naghogbu ndi ona achi,negative
317,ig_train_00318, kester nri bụ ihe gaegbu gi,negative
318,ig_train_00319, isi gbari gi mehn,negative
319,ig_train_00320, the thing dị egwu,negative
320,ig_train_00321, mtcheew nke gi,negative
321,ig_train_00322, ezigbo nonsense o nne ,negative
322,ig_train_00323,ike clearance adiro taata biko,negative
323,ig_train_00324, taaaa anụ ulo gbafuo gị there,negative
324,ig_train_00325,bros ike gwuru httpstcousorkvleba,negative
325,ig_train_00326, ọ di ezigbo mkpa the afufu aka agwuro mana ọ ka nma ịnọ na ac na ebe na buhari egbugo madu life bụ stage and turn by turn,negative
326,ig_train_00327,na ihe niile naeme na nigeria bụ ihe zuru ezu iji gbaa ọsọ httpstcokglzbfk,negative
327,ig_train_00328, odi egwu really ,negative
328,ig_train_00329,mechie onu osiso ogbunigwe dika gi httpstcolidvnce,negative
329,ig_train_00330,“ndi alaa” i go dey ghost mode httpstcodwrhtdh,negative
330,ig_train_00331, hapụ ndị ara ahụ,negative
331,ig_train_00332, ihe ojoo na ato ochi,negative
332,ig_train_00333, akwụrụ ọtọ tụba nwanyi ime omụọ onye ala nwa ewu gbuo ikpere nala ọñụlụ ala igboproverbfriday,negative
333,ig_train_00334, no im broke chukwu,negative
334,ig_train_00335,ichi gosi uwa ncha ara gi httpstcoseidtwlbtz,negative
335,ig_train_00336, taa weré nzuzu gi ga one side biko,negative
336,ig_train_00337, civil gbuo gi dere httpstcolufasn,negative
337,ig_train_00338,‘talking stage’ gbakwa oku httpstcopikgvlelt,negative
338,ig_train_00339, oge adiro nwanne odigo di refree ga egbulu gi time up ,negative
339,ig_train_00340,o di egwu httpstcoiilhukqvk,negative
340,ig_train_00341, sii ebea puo kitia o agam awukwagi mmili oku o,negative
341,ig_train_00342,chukwu ekwele ihe ojuo meaning god forbid httpstcobrxvvk,negative
342,ig_train_00343, asin eh ike gwuru,negative
343,ig_train_00344,okwu na uka httpstcosfqnnvea,negative
344,ig_train_00345,hey nedu igbuola onwe gi httpstcozfkzlix,negative
345,ig_train_00346, onye isi mmebi,negative
346,ig_train_00347, nnaa ike kwuluu oto gwụ the guy ,negative
347,ig_train_00348,okwa ara good morning gbu gi there httpstcockmkbf,negative
348,ig_train_00349,iburu chi gi uzo igba gbuo onwe gi na oso httpstcoshwxbievs,negative
349,ig_train_00350, just lookat nwa izuzu mmadụ ,negative
350,ig_train_00351, isi gi no,negative
351,ig_train_00352,aga aju onye na who go confirm httpstcoknjnronhe,negative
352,ig_train_00353,hope u muttered in igbo ara sa wa go onu gi httpstcosmglomqeu,negative
353,ig_train_00354, gbam i jie ndi owu ite na cho ka owu saba onye obula ka osi asa ha ndi ara,negative
354,ig_train_00355, iburo ezigbo mmadu atall,negative
355,ig_train_00356,chukwu ekwela ihe ojoo tufia httpstcoxccvdga,negative
356,ig_train_00357, nne rapu ndi ara ndi uchundi ogbeyinndi nzuzu set awon bambiala,negative
357,ig_train_00358, rapu onye ara ahu,negative
358,ig_train_00359, ara gba gbuo gi dia el porina,negative
359,ig_train_00360, chai lekwa ndi mmadu na asi ,negative
360,ig_train_00361, no mind am okwa ndi oso chi egbu o,negative
361,ig_train_00362,nsogbu di suo asusu gi httpstcoxdtnvtcow,negative
362,ig_train_00363,no be una again fear women ohtufiakwa maka iphone oluzie hushpuppi unu achawa ya mma n’olu httpstcohoijjk,negative
363,ig_train_00364,kitikpa lacha gi anya there agafu httpstcosmeqsovuh,negative
364,ig_train_00365,akonuche gi di in shambles na koeri ka onye eberibe choke on your bye dingbat httpstcoykggwwwl,negative
365,ig_train_00366,ike unu agwugom httpstcosrygtz,negative
366,ig_train_00367, lmaoo odi egwu,negative
367,ig_train_00368,kaii onye nsogbu httpstcorrzmyudkd,negative
368,ig_train_00369,hahaahhaha onye ori httpstcoxwdgagmn,negative
369,ig_train_00370, that one knw zodiac too skills o ji araputa umu nwaanyi akwuna nwoke httpstcobqowrzdct,negative
370,ig_train_00371,yigbuo kwaa onwe gị na slippers there idiat slippers yirikwa go httpstcojjgcphzhn,negative
371,ig_train_00372,nne ehndi mmadu dikwa nno iberibe,negative
372,ig_train_00373,troopz onye ala,negative
373,ig_train_00374, onye ahu ana apu ala,negative
374,ig_train_00375, win gịnị ahụ adịkwa onyea,negative
375,ig_train_00376,mechie onu there httpstcogmqqfgzgub,negative
376,ig_train_00377,onye iwe na ewe ya biko wegbuo ya selense httpstcoshhbijupx,negative
377,ig_train_00378, akwuna chi ụmụ ifurozi,negative
378,ig_train_00379,omenana n’ese okwu,negative
379,ig_train_00380,ara di na onye obula na this place,negative
380,ig_train_00381, just add “gbagbuo gi”,negative
381,ig_train_00382,chineke napukwa ekwensu ike tufiakwa httpstcoysapdobhv,negative
382,ig_train_00383,lia isi agbakaa go gi httpstcofyzookoi,negative
383,ig_train_00384,nsogbu umu uwa hmmm oo,negative
384,ig_train_00385, okpukpu gbadokwaa gi dia nwa ewu di ka gi,negative
385,ig_train_00386, negodi onye nke a httpstcoenjadkr,negative
386,ig_train_00387, nwokem ibugodi ezigbo anu mpama ,negative
